PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,
"",Code Score Score,,Score (factored),
"",= +,,+,-
12 Maria MUKHORTOVA / Maxim TRANKOV,RUS 89.03 47.22,,42.81,1.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3T+2T+SEQ 4.2 0.00,0 1 -1 0 0 0 -1 0,,0 0 1 0,4.20
2 2Tw3 4.0 0.29,0 1 0 0 1 0 1 0,,0 1 1 1,4.29
3 1A 0.8 -0.50,-3 -3 -3 -3 -3 -3 -3 -3,,-3 -3 -3 -3,0.30
4 5SLi3 5.5 0.14,0 0 0 0 0 0 1 0,,0 1 1 0,5.64
5 3LoTh 5.0 -1.30,-1 -1 -2 -2 -2 -2 -2 -2,,-2 -2 -2 -2,3.70
6 SpSt3 3.1 0.00,0 0 0 -1 0 0 0 0,,0 0 0 0,3.10
7 BoDs1 3.0 -0.80,-1 -2 -2 -2 -1 0 0 -1,,0 -1 -1 -1,2.20
8 3STh 5.0 x 0.50,0 1 1 1 1 1 2 0,,0 1 1 0,5.50
9 5TLi3 5.5 0.07,0 -1 0 0 0 0 1 0,,0 0 1 0,5.57
10 4Li2 3.0 -0.47,-2 -2 -1 -2 0 -1 0 -1,,-1 -3 -2 -1,2.53
11 SlSt1 1.8 -0.04,0 -1 0 -1 -1 -1 0 0,,0 0 0 0,1.76
12 FiDs2 3.0 -0.10,0 0 -1 -1 0 0 0 0,,0 0 0 0,2.90
13 FCoSp3 2.5 0.03,0 0 1 -1 0 0 -1 0,,0 1 0 0,2.53
14 PCoSp1 3.0 0.00,0 0 0 -1 0 0 0 0,,0 0 0 0,3.00
49.4,,,,47.22
Program Components Factor,,,,
Skating Skills 1.60,5.75 5.75 5.75 5.50 5.50 5.75 5.75 5.50,,5.25 6.00 5.50 5.75,5.68
Transition / Linking Footwork 1.60,5.75 4.75 5.00 5.00 4.75 5.50 5.00 5.25,,5.00 5.25 5.25 5.75,5.18
Performance / Execution 1.60,6.00 5.25 5.50 5.25 5.00 5.75 5.25 5.50,,5.25 5.50 5.25 5.50,5.36
Choreography / Composition 1.60,5.75 5.00 5.25 5.25 5.25 5.50 5.25 5.50,,5.00 5.50 5.25 5.75,5.32
Interpretation 1.60,5.50 5.00 5.25 5.25 5.25 5.75 5.00 5.25,,5.00 5.25 5.25 5.50,5.21
Judges Total Program Component Score (factored),,,,42.81
Deductions: Falls:,-1.00,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
13 Marcy HINZMANN / Aaron PARCHEM,USA 87.38 45.65,,43.73,2.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 2Tw3 4.0 0.07,0 0 0 0 0 0 1 0,,0 1 0 0,4.07
2 3LoTh 5.0 -2.00,-3 -3 -3 -3 -3 -3 -3 -3,,-3 -3 -3 -3,3.00
3 3T 4.0 -3.00,-3 -3 -3 -3 -3 -3 -3 -3,,-3 -3 -3 -3,1.00
4 FCCoSp3 3.0 -0.17,-1 -1 0 -1 0 0 0 0,,0 -1 0 -1,2.83
5 3Li4 4.0 -0.04,0 0 -2 -1 -1 -1 0 0,,0 0 1 0,3.96
6 3STh 4.5 -0.70,-1 -1 -1 -1 -1 -1 -1 -1,,-1 -1 -1 -1,3.80
7 2F+2F+SEQ 2.7 0.00,0 0 0 -1 0 0 0 0,,0 0 0 0,2.70
8 FiDs4 3.5 -0.10,0 0 -1 -2 0 -1 0 0,,0 0 0 0,3.40
9 SlSt1 1.8 0.00,0 0 0 0 0 0 0 0,,0 0 0 0,1.80
10 5RLi2 5.0 -0.04,1 0 -1 -1 0 0 0 0,,0 0 0 0,4.96
11 BoDs2 3.5 -0.50,-1 0 -1 -1 -1 0 -1 0,,0 -1 0 -1,3.00
12 5SLi3 5.5 -0.04,0 0 -2 -1 0 0 0 0,,0 0 0 0,5.46
13 SpSt2 2.3 0.00,0 0 0 0 0 0 0 0,,0 0 0 0,2.30
14 PCoSp2 3.5 -0.13,-1 -1 -1 -1 0 0 0 0,,0 0 0 0,3.37
52.3,,,,45.65
Program Components Factor,,,,
Skating Skills 1.60,5.25 5.25 6.25 5.25 6.25 6.00 6.00 5.75,,5.25 5.75 5.00 5.75,5.50
Transition / Linking Footwork 1.60,5.00 4.75 6.50 5.00 5.75 5.50 5.50 5.50,,5.00 5.50 5.50 6.00,5.36
Performance / Execution 1.60,5.50 5.25 6.00 5.25 6.00 5.75 5.50 5.50,,5.25 5.50 5.00 5.75,5.43
Choreography / Composition 1.60,5.25 5.25 6.25 4.75 6.50 5.75 5.75 5.75,,5.25 6.00 5.25 5.75,5.50
Interpretation 1.60,5.00 5.50 6.50 5.00 6.25 5.75 6.00 5.50,,5.25 5.75 5.25 6.00,5.54
Judges Total Program Component Score (factored),,,,43.73
Deductions: Falls: -2.00,,,,-2.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
14 Dominika PIATKOWSKA / Dmitri KHROMIN,POL 78.70 44.93,,33.77,0.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3T 4.0 -2.00,-1 -2 -2 -2 -2 -2 -2 -2,,-2 -2 -2 -2,2.00
2 2Tw3 4.0 0.14,1 1 0 0 1 0 1 0,,0 0 0 0,4.14
3 3LoTh 5.0 -0.70,-1 -1 -1 -1 -1 -1 -1 -1,,-1 -1 -1 -1,4.30
4 FiDs3 3.2 -0.10,0 0 -1 -1 0 0 0 0,,0 0 0 0,3.10
5 1A+COMBO 0.8 -0.43,-2 -3 -2 -3 -3 -2 -3 -3,,-2 -2 -2 -2,0.37
6 2T* 0.0 0.00,0 -1 0 - - - - -3,,0 -1 0 0,0.00
7 5TLi3 5.5 -0.04,0 0 -1 -1 -3 0 0 0,,0 0 0 0,5.46
8 3STh 5.0 x 0.00,0 0 0 0 0 0 0 0,,0 0 0 0,5.00
9 3Li3 3.5 -0.13,1 -1 -2 -2 -1 -1 0 0,,0 0 0 0,3.37
10 SpSt2 2.3 0.00,0 0 0 -1 -1 0 0 0,,0 0 0 0,2.30
11 5ALi1 5.0 -0.21,0 -2 -1 -2 -1 -1 0 -1,,0 0 -2 0,4.79
12 FCCoSp2 2.5 -0.26,-1 -1 -1 -2 -2 -1 0 -1,,0 -1 -1 -1,2.24
13 SlSt1 1.8 -0.04,0 -1 0 0 0 0 0 0,,0 -1 0 0,1.76
14 BiDs1 2.8 -0.20,0 0 -1 -1 -1 0 0 0,,0 -1 0 0,2.60
15 PCoSp2 3.5 0.00,0 0 0 -1 0 0 0 0,,0 0 0 0,3.50
48.9,,,,44.93
Program Components Factor,,,,
Skating Skills 1.60,3.75 4.25 4.25 4.50 4.25 4.25 4.50 4.75,,4.50 4.75 4.50 4.75,4.46
Transition / Linking Footwork 1.60,4.00 3.75 3.75 3.75 3.75 4.00 4.00 4.25,,4.00 4.00 4.25 4.50,3.96
Performance / Execution 1.60,4.25 4.00 4.00 4.25 3.75 4.00 4.25 4.75,,4.50 4.50 4.50 4.50,4.32
Choreography / Composition 1.60,3.75 4.00 4.25 4.00 3.50 4.00 4.00 4.50,,4.25 4.50 4.25 4.75,4.18
Interpretation 1.60,4.00 3.75 4.00 4.00 3.50 4.00 4.00 4.50,,4.50 4.50 4.25 4.50,4.18
Judges Total Program Component Score (factored),,,,33.77
Deductions:,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
15 Rumiana SPASSOVA / Stanimir TODOROV,BUL 77.39 43.72,,34.67,1.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 2Tw2 3.5 0.14,1 1 0 0 0 0 1 0,,0 0 0 0,3.64
2 3STh 4.5 -1.40,-2 -2 -2 -2 -2 -2 -2 -2,,-2 -2 -2 -2,3.10
3 5SLi2 5.0 0.00,0 0 0 0 0 0 0 0,,0 1 0 0,5.00
4 2Lo 1.5 -0.30,0 -1 -1 -1 -1 0 -1 0,,-1 -1 -1 -1,1.20
5 5ALi2 5.5 -0.09,0 0 -1 -1 0 0 0 0,,0 0 0 -1,5.41
6 PCoSp3 4.0 -0.56,0 -2 -1 -2 -2 -2 -2 -2,,-2 -2 -3 -2,3.44
7 SpSt2 2.3 0.07,0 0 0 1 1 0 1 0,,0 0 0 0,2.37
8 3Li3 3.5 0.36,1 1 1 1 0 0 1 0,,0 1 0 0,3.86
9 2LoTh 3.3 x 0.00,0 0 0 0 0 0 0 0,,0 0 0 -1,3.30
10 FiDs2 3.0 0.30,0 1 0 1 0 0 1 0,,0 0 1 0,3.30
11 CCoSp1 2.0 0.00,0 0 0 0 1 0 1 0,,0 0 0 0,2.00
12 2S+2F+SEQ 2.6 x 0.00,0 0 0 0 0 0 0 0,,0 0 0 -1,2.60
13 BiDs1 2.8 -0.10,1 0 -1 -1 0 0 0 0,,0 0 0 0,2.70
14 SlSt1 1.8 0.00,0 0 0 0 0 0 0 0,,0 0 0 0,1.80
45.3,,,,43.72
Program Components Factor,,,,
Skating Skills 1.60,4.50 4.50 4.50 4.25 4.75 4.50 4.50 4.75,,4.25 4.25 4.25 4.75,4.39
Transition / Linking Footwork 1.60,4.25 4.00 4.00 4.50 5.25 4.25 4.25 4.25,,4.00 4.75 4.00 4.75,4.25
Performance / Execution 1.60,4.50 4.50 4.50 4.50 5.00 4.50 4.25 4.50,,4.50 4.50 4.00 4.75,4.46
Choreography / Composition 1.60,4.25 4.25 4.25 4.25 5.25 4.50 4.25 4.50,,4.25 4.75 4.25 4.75,4.32
Interpretation 1.60,4.50 4.25 4.25 4.00 5.00 4.50 4.00 4.50,,4.50 4.25 4.00 4.75,4.25
Judges Total Program Component Score (factored),,,,34.67
Deductions: Falls: -1.00,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
16 Marina AGANINA / Artem KNYAZEV,UZB 73.35 40.40,,32.95,0.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 2A+2T+SEQ 3.7 0.00,0 -1 0 0 0 0 0 0,,0 0 0 0,3.70
2 5ALi1 5.0 0.00,0 0 0 -1 0 0 0 -1,,0 0 0 0,5.00
3 2ATh 4.0 -1.30,-1 -2 -2 -2 -2 -2 -2 -2,,-1 -2 -2 -2,2.70
4 2Tw3 4.0 -0.17,0 -1 -2 -2 -1 0 0 -1,,0 -1 0 0,3.83
5 2F 1.7 0.00,0 0 0 0 0 0 0 0,,0 0 0 0,1.70
6 BoDs1 3.0 -0.60,-1 -1 -1 -1 -2 0 0 0,,0 -1 -1 -1,2.40
7 2LoTh 3.0 0.00,0 0 0 0 0 0 1 0,,0 0 0 0,3.00
8 SpSt3 3.1 0.00,0 0 0 -1 0 0 0 0,,0 0 0 0,3.10
9 3Li3 3.5 -0.21,0 -1 -2 -1 -1 -1 -1 -1,,0 -1 -1 0,3.29
10 5TLi 0.0 0.00,-3 -3 -3 -3 -3 -3 -3 -3,,-3 -3 -3 -3,0.00
11 FCCoSp3 3.0 -0.30,-1 -1 -1 -2 -1 -1 0 0,,0 -1 -1 -2,2.70
12 SlSt2 2.3 -0.13,-1 -1 0 -2 0 0 0 0,,0 0 -1 0,2.17
13 FiDs2 3.0 -0.10,0 0 0 -1 -1 0 0 0,,0 0 0 -1,2.90
14 PCoSp3 4.0 -0.09,0 0 -1 -1 -1 0 -1 0,,0 0 0 0,3.91
43.3,,,,40.40
Program Components Factor,,,,
Skating Skills 1.60,4.50 4.50 4.25 4.50 4.75 4.50 4.25 4.50,,4.50 4.75 3.75 4.25,4.39
Transition / Linking Footwork 1.60,3.75 3.75 3.75 3.00 4.50 4.25 3.75 4.25,,4.00 4.50 4.00 4.00,3.86
Performance / Execution 1.60,4.00 4.50 3.75 4.00 4.25 4.25 4.00 4.50,,4.50 4.75 3.75 4.25,4.14
Choreography / Composition 1.60,4.25 4.00 4.00 3.25 4.25 4.25 4.00 4.50,,4.50 4.50 4.00 4.25,4.14
Interpretation 1.60,4.25 4.25 4.00 3.00 4.25 4.50 3.75 4.25,,4.25 4.75 3.75 4.25,4.07
Judges Total Program Component Score (factored),,,,32.95
Deductions:,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
17 Mari VARTMANN / Florian JUST,GER 72.53 40.89,,32.64,1.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 1S 0.4 -0.20,-2 -2 -2 -2 -3 -3 -2 -2,,-2 -3 -2 -2,0.20
2 2Tw2 3.5 -0.60,-2 -2 -2 -2 -2 -2 -2 -2,,-1 -2 -2 -2,2.90
3 3T+2T 5.3 0.29,0 0 0 0 0 0 1 0,,1 1 0 0,5.59
4 3STh 4.5 -2.00,-3 -3 -3 -3 -3 -3 -3 -3,,-3 -3 -3 -3,2.50
5 FCoSp3 2.5 -0.13,-1 0 -1 -1 -1 -1 0 -1,,0 0 0 -1,2.37
6 5ALi2 5.5 -0.13,0 0 -1 -2 -1 -1 0 -1,,0 0 -1 -1,5.37
7 SpSt1 1.8 0.00,0 0 0 0 0 0 0 0,,0 0 0 0,1.80
8 2LoTh 3.3 x 0.00,0 1 0 0 0 0 0 0,,0 0 0 0,3.30
9 3Li1 2.5 -0.77,-2 -2 -3 -2 -2 -2 -3 -2,,-2 -3 -2 -3,1.73
10 PCoSp3 4.0 -0.13,-1 0 -2 0 -1 -1 -1 0,,0 -1 0 0,3.87
11 5SLi1 4.5 -0.04,0 0 -1 -1 0 0 0 0,,0 0 0 0,4.46
12 SlSt2 2.3 0.00,0 0 0 0 0 -1 0 0,,0 0 0 0,2.30
13 BoDs4 4.5 0.00,1 0 -2 1 -1 0 0 0,,0 0 0 -1,4.50
44.6,,,,40.89
Program Components Factor,,,,
Skating Skills 1.60,4.00 4.25 4.00 4.75 4.50 4.25 4.50 4.25,,4.25 4.50 4.25 4.25,4.29
Transition / Linking Footwork 1.60,3.75 3.50 3.50 4.25 3.50 3.75 4.00 3.75,,3.50 4.00 4.00 4.50,3.86
Performance / Execution 1.60,4.00 4.25 3.75 4.50 3.75 4.00 3.75 4.00,,4.00 3.75 4.25 4.50,4.07
Choreography / Composition 1.60,4.25 4.00 3.75 4.50 3.75 4.00 4.25 4.00,,3.75 4.00 4.25 4.25,4.11
Interpretation 1.60,4.00 4.00 3.50 4.50 3.75 4.00 4.00 4.00,,4.00 3.75 4.25 4.50,4.07
Judges Total Program Component Score (factored),,,,32.64
Deductions: Falls:,-1.00,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
18 Stacey KEMP / David KING,GBR 69.96 40.65,,30.31,1.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 BiDs1 2.8 -0.10,0 0 0 -1 -1 0 0 -1,,0 0 -1 0,2.70
2 2Lo 1.5 0.00,0 0 0 0 0 0 0 0,,0 0 0 0,1.50
3 2Tw3 4.0 -0.09,0 0 -1 -2 0 0 0 -1,,0 -1 0 0,3.91
4 5ALi2 5.5 -0.04,0 -1 0 -2 0 0 0 -1,,0 0 0 0,5.46
5 3TTh 4.5 -2.00,-3 -3 -3 -3 -3 -3 -3 -3,,-3 -3 -3 -3,2.50
6 5TLi 0.0 0.00,-3 -3 -3 -3 -3 -3 -3 -3,,-3 -3 -3 -3,0.00
7 FCoSp3 2.5 -0.21,-1 -1 -1 0 -1 -1 0 -1,,0 -1 -1 -1,2.29
8 2F+2T+SEQ 2.6 x -0.34,-1 -1 -1 -2 -1 0 -1 -1,,0 -2 0 -2,2.26
9 SpSt3 3.1 0.00,0 0 0 -2 0 0 0 0,,0 0 0 0,3.10
10 3LoTh 5.5 x -1.40,-2 -2 -2 -2 -2 -2 -2 -2,,-2 -2 -2 -2,4.10
11 3Li3 3.5 -0.13,0 -1 -1 -2 0 -1 0 0,,-1 0 0 0,3.37
12 SlSt2 2.3 0.00,0 0 0 -1 0 0 0 0,,0 0 0 0,2.30
13 PCoSp3 4.0 -0.04,0 0 0 -1 0 0 0 0,,0 -1 0 0,3.96
14 FiDs3 3.2 0.00,0 0 0 0 0 -1 0 0,,0 0 0 0,3.20
45.0,,,,40.65
Program Components Factor,,,,
Skating Skills 1.60,4.00 3.75 4.00 3.50 4.25 4.00 4.00 4.00,,3.75 3.75 3.75 4.75,3.86
Transition / Linking Footwork 1.60,4.25 3.50 3.75 3.25 4.00 3.75 4.00 3.50,,3.25 4.00 4.25 4.50,3.86
Performance / Execution 1.60,3.75 3.75 4.00 3.25 3.75 4.00 3.75 3.75,,3.50 3.75 4.00 4.50,3.79
Choreography / Composition 1.60,3.75 3.50 3.75 3.25 4.00 4.00 3.75 4.00,,3.25 4.25 4.00 4.25,3.75
Interpretation 1.60,4.00 3.25 3.75 3.00 4.00 4.00 3.50 3.75,,3.50 3.75 4.00 4.00,3.68
Judges Total Program Component Score (factored),,,,30.31
Deductions: Falls:,-1.00,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
19 Julia BELOGLAZOVA / Andrei BEKH,UKR 67.03 35.34,,31.69,0.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 2Tw2 3.5 0.07,0 0 0 0 1 0 1 0,,0 0 0 1,3.57
2 2S 1.3 -0.94,-2 -3 -3 -3 -3 -3 -3 -3,,-2 -3 -3 -3,0.36
3 3LoTh 5.0 0.10,0 0 0 0 -1 0 1 0,,0 1 0 -1,5.10
4 5TLi1 4.5 0.14,0 0 1 0 0 1 1 0,,0 0 0 1,4.64
5 1A+COMBO 0.8 -0.46,-2 -2 -3 -3 -3 -3 -3 -3,,-2 -3 -3 -2,0.34
6 SpSt1 1.8 0.00,0 0 0 -1 0 0 0 0,,0 0 0 0,1.80
7 BoDs1 3.0 -0.70,-1 -2 -2 -2 -1 0 0 -1,,0 -1 -1 0,2.30
8 4Li1 2.5 -0.09,0 0 -1 -2 0 0 0 -1,,-1 0 0 0,2.41
9 3STh 5.0 x -1.20,-1 -2 -2 -2 -2 -2 -1 -1,,-2 -2 -1 -2,3.80
10 FCoSp2 2.1 0.00,0 0 0 0 0 0 0 0,,0 0 0 -1,2.10
11 5SLi1 4.5 -0.39,-1 -2 -2 -2 -2 -1 -1 -1,,-1 0 -1 -1,4.11
12 BiDs3 3.2 -0.10,0 0 -2 -1 0 0 0 0,,0 0 0 0,3.10
13 SlSt1 1.8 -0.09,-1 -1 0 -1 0 0 0 0,,0 0 0 0,1.71
14 PSp1* 0.0 0.00,0 0 0 -1 -1 0 0 0,,0 0 0 0,0.00
39.0,,,,35.34
Program Components Factor,,,,
Skating Skills 1.60,3.75 3.75 4.50 3.75 4.00 4.75 4.50 4.50,,4.00 4.25 4.25 4.50,4.14
Transition / Linking Footwork 1.60,4.00 3.50 4.00 3.00 3.25 4.50 4.00 4.00,,3.50 3.75 4.00 4.50,3.82
Performance / Execution 1.60,4.00 3.75 3.75 3.25 3.25 4.75 4.25 4.25,,3.75 4.00 4.25 4.50,3.96
Choreography / Composition 1.60,4.25 3.75 4.00 3.25 3.50 4.75 4.25 4.50,,3.75 4.00 4.00 4.25,4.00
Interpretation 1.60,4.25 3.50 3.75 2.75 3.50 5.00 4.25 4.25,,3.75 3.75 4.00 4.25,3.89
Judges Total Program Component Score (factored),,,,31.69
Deductions:,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
20 Emma BRIEN / Stuart BECKINGHAM,AUS 55.10 31.46,,23.64,0.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 PCoSp2 3.5 -0.04,0 0 -1 -1 0 -1 0 0,,0 0 0 0,3.46
2 2Tw2 3.5 -0.43,-1 -1 -2 -2 -1 -1 -2 -2,,-1 -2 -1 -1,3.07
3 3Li2 3.0 -0.39,-1 -1 -2 -2 -1 -1 -1 -1,,-1 -2 -1 -1,2.61
4 1A 0.8 -0.26,-1 -1 -2 -1 -3 -2 -2 -2,,0 -1 -2 -1,0.54
5 FCCoSp2 2.5 -0.34,-1 -1 -1 -2 -1 -1 -1 -2,,-1 -2 -1 -1,2.16
6 2LoTh 3.0 -0.21,-1 -1 -1 -1 0 0 0 0,,0 -1 0 -1,2.79
7 BoDs1 3.0 -1.30,-2 -2 -2 -2 -2 -1 -1 -1,,0 -2 -2 -2,1.70
8 5SLi 0.0 0.00,-3 -3 -3 -3 -3 -3 -3 -3,,-3 -3 -3 -3,0.00
9 FiDs1 2.8 -0.10,0 0 0 -1 0 0 0 0,,0 -1 0 0,2.70
10 SpSt3 3.1 -0.20,0 0 -1 -1 -1 -1 0 0,,0 0 0 -1,2.90
11 2Lz+2Lo+SEQ 3.0 x -0.30,0 -1 -2 -2 -1 0 -1 -1,,0 -1 -1 -1,2.70
12 4Li2 3.0 -0.47,0 -1 -2 -2 -2 -1 -1 -1,,-1 -2 -2 -2,2.53
13 SlSt1 1.8 -0.30,-1 -1 -1 -2 -1 -1 -1 -1,,0 -1 -1 -1,1.50
14 2STh 2.8 x 0.00,-1 0 0 0 0 0 0 0,,0 0 0 0,2.80
35.8,,,,31.46
Program Components Factor,,,,
Skating Skills 1.60,2.75 3.25 3.25 3.00 3.25 3.00 3.25 3.50,,3.50 3.25 2.75 3.25,3.14
Transition / Linking Footwork 1.60,2.75 2.50 2.50 2.25 2.25 2.50 2.50 3.00,,3.00 3.00 3.00 3.00,2.75
Performance / Execution 1.60,3.00 3.50 2.75 2.75 2.50 2.75 2.75 3.25,,3.50 3.50 2.75 2.75,3.00
Choreography / Composition 1.60,3.25 3.25 3.00 3.00 2.75 2.75 3.00 3.25,,3.50 3.00 3.00 2.75,3.07
Interpretation 1.60,3.00 3.25 2.75 2.25 2.25 2.75 2.25 3.00,,3.50 3.00 3.00 2.50,2.82
Judges Total Program Component Score (factored),,,,23.64
Deductions:,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
Printed: 22.03.2006 17:56:38,,,,
