PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,
Deductions: Falls: -1.00,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
12 Diana RENNIK / Aleksei SAKS,EST 67.59 37.80,,29.79,0.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 1STh 1.2 -0.61,-1 -2 -2 -2 -1 -1 -1 -2,,-3 -3 -2 -2,0.59
2 2LoTh 3.0 -0.94,-2 -3 -3 -3 -2 -3 -2 -3,,-3 -3 -3 -2,2.06
3 5TLi2 5.0 -0.21,-1 -1 0 -1 -1 0 -1 -1,,0 0 -1 0,4.79
4 SpSt1 1.8 -0.04,0 0 0 -1 0 0 0 0,,0 -1 0 0,1.76
5 2F+2S+SEQ 2.4 0.00,0 0 0 -1 0 0 0 0,,0 0 0 -1,2.40
6 3Li3 3.5 -0.26,-1 0 -1 -1 -1 -1 -1 -1,,0 -1 -1 0,3.24
7 2Tw2 3.5 -0.04,0 0 0 -1 0 0 0 -1,,0 0 0 0,3.46
8 2T 1.4x 0.00,0 0 0 0 0 0 0 0,,0 0 0 0,1.40
9 BoDs1 3.0 -0.30,0 0 -1 0 -1 -1 0 0,,-1 -1 0 -1,2.70
10 5ALi1 5.0 -0.26,-1 -1 -1 0 -1 0 -1 -1,,-1 0 -1 0,4.74
11 FiDs2 3.0 0.00,0 0 0 0 0 0 0 0,,0 0 1 0,3.00
12 SlSt1 1.8 0.00,0 0 0 0 0 0 0 0,,0 -1 0 0,1.80
13 FCCoSp2 2.5 -0.04,0 0 0 0 -1 0 0 -1,,0 0 0 0,2.46
14 PCoSp3 4.0 -0.60,-2 -2 -2 -2 -2 -2 -2 -2,,-3 -2 -2 -2,3.40
41.1,,,,37.80
Program Components Factor,,,,
Skating Skills 1.60,3.75 4.00 4.00 4.00 3.75 4.25 3.75 3.75,,4.00 4.00 4.00 3.50,3.93
Transition / Linking Footwork 1.60,3.50 3.75 3.75 3.50 3.25 4.00 3.50 3.00,,3.50 3.25 3.50 3.25,3.46
Performance / Execution 1.60,3.25 4.00 4.00 4.00 3.50 4.25 4.00 3.25,,3.75 3.75 4.00 3.25,3.86
Choreography / Composition 1.60,3.25 4.00 4.25 3.75 3.25 4.25 3.75 3.25,,3.75 3.75 4.00 3.50,3.75
Interpretation 1.60,3.25 3.75 3.75 3.75 3.25 4.25 3.75 3.00,,3.50 3.50 3.75 3.25,3.61
Judges Total Program Component Score (factored),,,,29.79
Deductions:,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",=,+,+,-
13 Alina DIKHTIAR / Filip ZALEVSKI,UKR 64.98 37.12,,28.86,1.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3LoTh 5.0,-2.00 -3 -3 -3 -3 -3 -3 -3,-3,-3 -3 -3 -3,3.00
2 2A 3.3,-1.40 -2 -2 -2 -2 -2 -3 -2,-2,-2 -2 -2 -2,1.90
3 2Tw3 4.0,-0.13 -1 -1 0 0 -1 0 -1,-2,0 0 0 0,3.87
4 5TLi1 4.5,-0.54 -1 -1 -1 -1 -3 -1 -1,-2,-1 -3 -3 -1,3.96
5 2F+2T+SEQ 2.4,-0.43 -1 -2 0 -1 -2 -2 -1,-1,-2 -2 -1 -1,1.97
6 5SLi1 4.5,-0.21 0 0 0 -1 -1 0 -1,0,-1 -1 -1 0,4.29
7 FCSp1 1.7,0.00 0 0 0 0 0 0 0,0,-1 0 1 0,1.70
8 SpSt 0.0,0.00 -2 0 0 -1 -1 -2 0,-2,-1 -1 -2 -1,0.00
9 FiDs1 2.8,-0.40 1 -1 0 -1 0 0 0,-1,0 -1 -1 0,2.40
10 3TTh 5.0x,-1.57 -2 -2 -2 -3 -2 -2 -2,-2,-3 -2 -3 -2,3.43
11 3Li3 3.5,-0.30 0 -1 -1 -1 -1 -1 -1,-1,-1 0 -1 -1,3.20
12 SlSt1 1.8,0.00 0 0 0 -1 0 0 0,0,0 0 0 0,1.80
13 BoDs2 3.5,-0.90 1 0 -1 -2 -2 -1 -1,-1,-2 -1 -1 -2,2.60
14 PCoSp1 3.0,0.00 0 0 0 -1 0 0 0,0,0 0 0 0,3.00
45.0,,,,37.12
Program Components Factor,,,,
Skating Skills,1.60 4.25 4.00 4.00 3.75 3.50 4.00 4.00,3.50,3.25 3.50 3.75 3.75,3.71
Transition / Linking Footwork,1.60 4.00 3.50 3.75 3.75 3.50 3.75 3.75,3.00,3.00 3.50 4.00 3.50,3.54
Performance / Execution,1.60 4.00 4.00 4.25 3.50 3.25 3.75 3.75,3.00,3.25 3.50 3.75 3.75,3.57
Choreography / Composition,1.60 4.25 3.75 4.25 3.75 3.25 3.75 4.00,3.25,3.50 3.50 4.00 3.75,3.68
Interpretation,1.60 4.00 4.00 4.25 3.50 3.25 3.75 4.00,3.00,3.25 3.25 3.50 3.75,3.54
Judges Total Program Component Score (factored),,,,28.86
Deductions: Falls:,-1.00,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
Printed: 18.01.2006 21:56:24,,,,
