ISU World Figure Skating Championships 2017,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
8 PCoSp4  4.50  0.64 1 1 0 2 2,2 1,,1 1,5.14,
9 3Li3  4.00  0.14 1 2 -1 1 0,1 -1,,0 0,4.14,
10 BoDs3  4.00  0.00 -1 -1 -1 1 2,1 -1,,0 1,4.00,
11 FCCoSp3  3.00 -0.34 -2 -1 0 -2 -1,-1 0,,-1 -2,2.66,
12 ChSq1  2.00  0.70 2 2 0 1 1,1 1,,0 1,2.70,
57.00,,,,61.04,
Program Components Factor,,,,,
Skating Skills  1.60  7.00  7.00  5.75  6.75  7.25,7.00  7.00,,7.00  7.00,6.96,
Transitions  1.60  7.00  6.50  5.50  6.50  7.50,6.50  6.75,,7.25  7.75,6.86,
Performance  1.60  7.25  6.75  6.00  6.75  7.25,6.75  7.00,,7.00  6.75,6.89,
Composition  1.60  7.25  6.75  6.00  7.00  7.25,6.50  6.75,,7.25  7.25,6.96,
Interpretation of the Music  1.60  7.25  7.00  5.75  7.25  7.00,6.75  6.50,,7.00  6.75,6.89,
Judges Total Program Component Score (factored),,,,55.30,
Deductions,,,,0.00,
ISU World Figure Skating Championships 2017,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
15 Tae Ok RYOM / Ju Sik KIM PRK  1  105.13,54.46,,51.67,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5 InfoJ6",J7,,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3Tw2  5.80  0.50 2 1 0 -1 1,1 1,,0 1,6.30,
2 3T< <  3.00 -2.10 -3 -3 -2 -3 -3,-3 -3,,-3 -3,0.90,
3 3STh  4.50  1.00 1 2 1 1 2,2 1,,1 2,5.50,
4 5RLi4  7.50  0.60 1 0 1 1 1,1 1,,1 0,8.10,
5 BoDs1  3.00  0.30 0 0 1 1 0,0 1,,0 1,3.30,
6 FCCoSp3  3.00  0.50 2 1 0 1 1,1 1,,1 1,3.50,
7 2Lo+1T+1T  2.60 -0.73 -3 -2 -2 -2 -3,-2 -3,,-2 -3,1.87,
8 5ALi4  7.50  0.50 2 1 0 0 1,1 1,,0 1,8.00,
9 3LoTh  5.00  0.00 1 0 0 0 0,0 0,,0 -1,5.00,
10 ChSq1  2.00  0.70 1 1 1 1 1,1 1,,1 1,2.70,
11 3Li3  4.00  0.36 2 1 1 1 0,1 0,,0 1,4.36,
12 PCoSp4  4.50  0.43 1 1 1 1 0,1 1,,1 0,4.93,
52.40,,,,54.46,
Program Components Factor,,,,,
Skating Skills  1.60  7.00  6.75  6.25  7.25  6.50,6.75  6.75,,6.50  6.75,6.71,
Transitions  1.60  6.25  6.25  5.75  6.50  6.00,6.25  5.75,,6.25  5.50,6.07,
Performance  1.60  7.50  6.50  6.25  7.00  6.50,6.75  6.50,,6.75  6.00,6.61,
Composition  1.60  6.75  6.75  6.25  6.75  6.50,6.50  6.00,,6.50  6.50,6.54,
Interpretation of the Music  1.60  7.00  6.50  6.00  6.50  6.00,6.50  6.50,,6.50  5.75,6.36,
Judges Total Program Component Score (factored),,,,51.67,
Deductions Falls: -1.00,,,,-1.00,
"<  Under-rotated jump",,,,,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
16 Ekaterina ALEXANDROVSKAYA / Harley WINDSOR AUS  4  102.07,54.95,,49.12,2.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3Tw4  6.60  0.90 2 1 1 1 1,2 1,,1 2,7.50,
2 3S  4.40  0.30 0 1 0 0 1,1 1,,0 0,4.70,
3 3T+REP  3.01 -2.10 -3 -3 -3 -3 -3,-3 -3,,-3 -3,0.91,
4 3FTh  5.50  0.10 0 0 1 1 0,0 0,,0 0,5.60,
5 5ALi4  7.50  0.30 0 1 -1 1 1,1 -1,,1 0,7.80,
6 FCCoSp3  3.00  0.71 2 2 1 2 0,1 1,,1 2,3.71,
7 3STh  4.50 -1.40 -2 -2 -2 -2 -2,-2 -2,,-1 -2,3.10,
8 ChSq1  2.00  0.50 1 1 1 0 0,1 0,,1 1,2.50,
9 5RLi4  7.50  0.10 -1 0 -1 1 0,2 0,,0 1,7.60,
10 BoDs2  3.50  0.60 1 0 1 1 1,1 1,,1 0,4.10,
11 4Li2  3.50 -0.86 -2 -2 -2 -1 -2,-1 -2,,-1 -2,2.64,
12 PCoSp4  4.50  0.29 0 0 1 0 0,1 1,,1 1,4.79,
55.51,,,,54.95,
Program Components Factor,,,,,
Skating Skills  1.60  6.25  6.50  6.00  6.50  7.00,6.50  6.25,,6.50  6.25,6.39,
Transitions  1.60  5.75  6.25  5.50  6.25  6.50,6.00  5.75,,6.25  5.50,5.96,
Performance  1.60  6.00  6.00  5.75  6.00  6.75,6.25  6.00,,6.50  5.50,6.07,
Composition  1.60  6.25  6.25  6.00  6.75  7.00,6.25  5.75,,6.25  5.75,6.21,
Interpretation of the Music  1.60  5.50  6.50  5.75  6.50  6.25,6.50  5.50,,6.50  5.50,6.07,
Judges Total Program Component Score (factored),,,,49.12,
Deductions Falls: -2.00,,,,-2.00,
REP Jump repetition,,,,,
printed: 30.03.2017 21:58:08,,,,,
