ISU World Figure Skating Championships 2018,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Transitions  1.00 8.00 7.00 8.00 8.00 7.50,,7.50 7.50,8.00 7.50,7.71,
Performance  1.00 8.00 7.75 8.00 8.50 8.00,,7.75 7.75,8.00 7.50,7.89,
Composition  1.00 8.25 7.50 8.25 8.25 7.75,,8.00 8.00,8.25 7.75,8.04,
Interpretation of the Music  1.00 8.25 7.75 8.50 8.50 7.75,,8.25 7.75,8.25 7.50,8.07,
Judges Total Program Component Score (factored),,,,39.78,
Deductions Falls: -1.00(1),,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
18 Matteo RIZZO ITA  23  77.43,,40.47,36.96,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3A  8.50  1.29 1 2 2 1 2,,1 1,1 1,9.79,
2 3F  5.30 -1.30 -2 -2 -2 -2 -1,,-3 0,-2 -2,4.00,
3 CCSp4  3.20  0.01 -1 -2 -1 0 -1,,1 1,1 0,3.21,
4 3Lz+3T  11.33 x  0.60 0 1 1 1 1,,0 1,1 1,11.93,
5 FSSp4  3.00  0.31 -1 -1 1 1 1,,1 1,0 1,3.31,
6 StSq3  3.30  0.64 1 1 2 1 2,,1 2,1 1,3.94,
7 CCoSp4  3.50  0.79 1 0 2 1 2,,1 2,2 2,4.29,
38.13,,,,40.47,
Program Components Factor,,,,,
Skating Skills  1.00 7.75 7.00 7.00 7.25 7.25,,7.50 8.25,7.50 7.25,7.36,
Transitions  1.00 7.50 7.00 6.75 7.00 7.50,,7.25 8.25,7.50 6.75,7.21,
Performance  1.00 7.50 7.00 7.25 7.50 7.50,,7.50 8.50,7.75 7.00,7.43,
Composition  1.00 7.75 7.25 7.00 7.25 7.50,,7.50 8.25,7.75 7.25,7.46,
Interpretation of the Music  1.00 7.75 7.25 7.25 7.50 7.50,,7.50 8.50,7.75 7.25,7.50,
Judges Total Program Component Score (factored),,,,36.96,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU World Figure Skating Championships 2018,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
19 Brendan KERRY AUS  2  74.99,,40.85,34.14,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,InfoJ8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4T  10.30 -1.71 -3 -1 -2 -2 -2,,-1 -1,-1 -1,8.59,
2 3Lz+3T  10.30  0.30 1 1 1 0 0,,0 0,0 2,10.60,
3 CCSp4  3.20  0.36 1 0 1 1 0,,1 0,1 1,3.56,
4 3A  9.35 x -1.86 -2 -1 -2 -2 -2,,-2 -2,-2 -1,7.49,
5 StSq3  3.30  0.57 2 1 2 1 1,,0 1,1 1,3.87,
6 FSSp3  2.60  0.43 1 1 1 1 1,,0 0,1 2,3.03,
7 CCoSp4  3.50  0.21 0 -1 1 1 0,,0 0,1 1,3.71,
42.55,,,,40.85,
Program Components Factor,,,,,
Skating Skills  1.00 6.75 6.25 7.25 7.25 6.50,,6.75 7.25,7.00 7.25,6.96,
Transitions  1.00 6.50 6.00 6.75 7.00 6.00,,6.50 6.75,6.50 7.00,6.57,
Performance  1.00 6.50 6.00 7.00 7.25 6.50,,6.75 7.25,6.75 7.25,6.86,
Composition  1.00 6.75 6.50 7.25 7.50 6.25,,6.75 7.00,6.75 7.25,6.89,
Interpretation of the Music  1.00 6.75 6.25 7.00 7.25 6.25,,7.00 7.00,6.75 7.25,6.86,
Judges Total Program Component Score (factored),,,,34.14,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
20 Daniel SAMOHIN ISR  26  72.78,,39.45,36.33,3.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 4T+3T  14.60 -1.03 -1 -1 -1 -1 -1,,0 0,-1 -1,13.57,
2 4S  10.50 -4.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,6.50,
3 CCoSp4  3.50  0.43 0 0 2 1 1,,1 1,1 1,3.93,
4 3A  9.35 x -3.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,6.35,
5 StSq3  3.30  0.71 1 1 2 1 2,,1 1,2 2,4.01,
6 FCSp2  2.30 -0.17 0 -2 -1 -1 0,,0 -1,-1 0,2.13,
7 CSSp4  3.00 -0.04 -1 0 0 1 0,,0 -2,0 0,2.96,
46.55,,,,39.45,
Program Components Factor,,,,,
Skating Skills  1.00 7.50 7.25 7.25 7.50 7.00,,7.75 7.00,7.75 7.75,7.43,
Transitions  1.00 7.00 6.75 7.00 7.25 6.50,,7.25 6.50,7.50 7.50,7.04,
Performance  1.00 7.25 7.00 7.00 7.00 6.75,,7.50 6.25,7.25 7.75,7.11,
Composition  1.00 7.50 7.25 7.25 7.25 7.00,,8.00 6.75,7.50 7.75,7.36,
Interpretation of the Music  1.00 7.50 7.00 7.50 7.25 7.00,,8.00 6.75,7.50 8.00,7.39,
Judges Total Program Component Score (factored),,,,36.33,
Deductions Time violation: -1.00 Falls: -2.00(2),,,,-3.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU World Figure Skating Championships 2018,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
21 Julian Zhi Jie YEE MAS  9  72.43,,39.39,33.04,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,InfoJ8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3A  8.50 -0.86 0 -1 -2 -1 -1,,-1 0,-1 -1,7.64,
2 3Lz  6.00  0.40 1 0 1 1 1,,1 0,0 0,6.40,
3 FCSp4  3.20  0.07 0 1 0 0 0,,0 0,1 0,3.27,
4 3F+3T  10.56 x  0.50 1 0 1 1 1,,0 1,1 0,11.06,
5 CSSp4  3.00  0.29 1 0 1 1 1,,0 0,0 1,3.29,
6 StSq3  3.30  0.57 2 2 1 1 1,,0 1,1 1,3.87,
7 CCoSp4  3.50  0.36 1 1 1 1 1,,0 0,1 0,3.86,
38.06,,,,39.39,
Program Components Factor,,,,,
Skating Skills  1.00 6.75 7.00 7.00 6.25 7.25,,6.25 6.25,6.25 6.50,6.57,
Transitions  1.00 6.50 7.00 6.50 6.00 7.25,,6.00 6.25,6.25 6.25,6.39,
Performance  1.00 6.50 7.25 6.75 6.25 7.25,,6.25 6.75,6.75 6.50,6.68,
Composition  1.00 6.75 7.25 6.75 6.25 7.25,,6.00 6.25,6.50 6.50,6.61,
Interpretation of the Music  1.00 6.75 7.25 7.00 6.50 7.50,,6.25 6.50,6.75 6.75,6.79,
Judges Total Program Component Score (factored),,,,33.04,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
22 Phillip HARRIS GBR  6  68.59,,35.74,32.85,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3A  8.50  0.14 0 0 0 0 1,,0 0,0 2,8.64,
2 3F+3T  9.60 -1.60 -2 -2 -3 -3 -2,,-2 -2,-3 -1,8.00,
3 FSSp4  3.00  0.64 1 2 1 2 2,,1 1,1 1,3.64,
4 CCSp2  2.30 -0.13 0 -1 0 0 -1,,-1 -1,0 0,2.17,
5 3Lz  6.60 x  0.60 -1 1 1 1 1,,1 0,1 1,7.20,
6 StSq2  2.60  0.36 1 2 1 1 1,,0 0,0 1,2.96,
7 CCoSp3  3.00  0.13 1 0 1 -1 -1,,0 -1,1 1,3.13,
35.60,,,,35.74,
Program Components Factor,,,,,
Skating Skills  1.00 6.25 6.75 6.50 5.50 7.00,,6.75 6.00,6.25 7.00,6.50,
Transitions  1.00 6.00 6.75 6.75 5.25 6.75,,6.50 6.25,6.25 6.75,6.46,
Performance  1.00 6.00 6.75 6.50 5.75 7.25,,6.50 6.50,6.50 7.00,6.54,
Composition  1.00 6.50 7.00 6.50 5.50 7.00,,6.75 6.25,6.50 7.00,6.64,
Interpretation of the Music  1.00 6.25 7.00 6.75 5.50 7.25,,6.75 6.50,6.50 7.25,6.71,
Judges Total Program Component Score (factored),,,,32.85,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU World Figure Skating Championships 2018,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
23 Slavik HAYRAPETYAN ARM  1  68.18,,37.14,31.04,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,InfoJ8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3A  8.50  0.71 0 0 1 1 1,,0 1,1 2,9.21,
2 3Lz  6.00 -1.50 -3 -2 -3 -2 -2,,-2 -2,-2 -2,4.50,
3 FCSp4  3.20  0.14 -1 0 0 1 0,,0 0,1 1,3.34,
4 StSq2  2.60  0.29 1 0 1 1 1,,0 0,1 0,2.89,
5 3S+3T  9.57 x  0.70 1 1 1 1 1,,0 1,1 2,10.27,
6 CCoSp4  3.50  0.36 1 -1 1 1 1,,1 0,1 0,3.86,
7 CSSp4  3.00  0.07 0 0 0 1 1,,0 0,0 -1,3.07,
36.37,,,,37.14,
Program Components Factor,,,,,
Skating Skills  1.00 6.25 5.50 6.25 6.50 6.25,,6.25 6.75,6.25 6.50,6.32,
Transitions  1.00 6.00 5.50 5.75 6.25 6.00,,5.75 6.75,6.25 6.25,6.04,
Performance  1.00 6.00 5.75 6.00 6.50 6.00,,6.00 7.25,6.25 6.50,6.18,
Composition  1.00 6.25 5.75 6.25 6.25 6.25,,6.25 7.00,6.00 6.25,6.21,
Interpretation of the Music  1.00 6.25 5.50 6.25 6.50 6.25,,6.25 7.00,6.00 6.50,6.29,
Judges Total Program Component Score (factored),,,,31.04,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
24 Donovan CARRILLO MEX  15  68.13,,35.63,32.50,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3F+3T  9.60  0.50 1 1 1 1 1,,0 0,1 0,10.10,
2 FSSp4  3.00  0.43 1 1 0 1 1,,1 0,1 1,3.43,
3 2A  3.30  0.43 1 1 1 1 1,,0 1,0 1,3.73,
4 CCoSp4  3.50  0.71 1 2 2 1 2,,2 1,1 1,4.21,
5 3Lz  6.60 x  0.50 1 0 1 0 1,,1 1,-1 1,7.10,
6 CCSp4  3.20  0.06 0 0 0 -1 -1,,1 -1,1 1,3.26,
7 StSq3  3.30  0.50 1 1 1 1 1,,1 0,1 1,3.80,
32.50,,,,35.63,
Program Components Factor,,,,,
Skating Skills  1.00 5.75 6.75 6.00 5.50 6.75,,6.25 5.50,6.75 7.25,6.25,
Transitions  1.00 6.00 7.00 6.50 5.25 6.50,,6.25 5.75,6.50 7.25,6.36,
Performance  1.00 6.00 7.25 6.25 6.25 7.00,,6.50 6.25,7.00 7.50,6.64,
Composition  1.00 6.25 7.00 6.50 5.75 7.00,,6.50 6.00,6.75 7.50,6.57,
Interpretation of the Music  1.00 6.25 7.00 6.75 6.00 7.25,,6.50 6.25,6.75 7.50,6.68,
Judges Total Program Component Score (factored),,,,32.50,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU World Figure Skating Championships 2018,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
25 Nam NGUYEN CAN  25  67.79,,34.15,35.64,2.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,InfoJ8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4S  10.50 -1.89 -2 -2 -1 -2 -1,,-3 -1,-2 -1,8.61,
2 4T+COMBO  10.30 -4.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,6.30,
3 FCSp4  3.20  0.07 0 1 1 0 0,,0 -1,0 0,3.27,
4 3A  9.35 x -3.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,6.35,
5 CSSp2  2.30  0.29 0 0 1 1 1,,0 0,1 2,2.59,
6 StSq2  2.60  0.50 1 1 1 1 1,,0 1,1 1,3.10,
7 CCoSp4  3.50  0.43 0 0 1 1 2,,0 1,1 2,3.93,
41.75,,,,34.15,
Program Components Factor,,,,,
Skating Skills  1.00 7.50 7.50 7.00 7.25 7.00,,7.25 6.00,7.25 7.75,7.25,
Transitions  1.00 7.25 7.00 6.50 7.00 6.75,,6.75 5.75,7.00 7.50,6.89,
Performance  1.00 7.25 7.00 7.00 7.25 7.00,,6.75 6.00,7.00 7.50,7.04,
Composition  1.00 7.25 7.25 7.25 7.00 7.25,,7.25 6.25,7.25 7.50,7.21,
Interpretation of the Music  1.00 7.50 7.25 7.25 7.25 7.00,,7.25 6.25,7.25 7.75,7.25,
Judges Total Program Component Score (factored),,,,35.64,
Deductions Falls: -2.00(2),,,,-2.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
26 Morisi KVITELASHVILI GEO  22  67.01,,34.54,34.47,2.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3A  8.50 -2.29 -3 -3 -3 -2 -2,,-2 -2,-2 -2,6.21,
2 4S  10.50 -4.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,6.50,
3 FCSp4  3.20  0.14 0 1 0 1 0,,0 0,1 0,3.34,
4 CSSp4  3.00  0.36 0 0 -3 2 1,,1 1,1 1,3.36,
5 4T+COMBO  11.33 x -4.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,7.33,
6 StSq3  3.30  0.57 1 1 2 1 1,,0 1,2 1,3.87,
7 CCoSp4  3.50  0.43 1 0 1 1 1,,0 1,1 1,3.93,
43.33,,,,34.54,
Program Components Factor,,,,,
Skating Skills  1.00 7.50 6.75 6.50 7.25 6.50,,7.50 6.00,7.75 6.25,6.89,
Transitions  1.00 7.25 6.50 6.75 7.00 6.50,,7.25 6.25,7.75 6.00,6.79,
Performance  1.00 7.25 6.75 7.25 6.75 6.00,,7.00 6.00,7.75 5.75,6.71,
Composition  1.00 7.50 7.00 7.00 7.25 6.50,,7.75 6.25,8.00 6.25,7.04,
Interpretation of the Music  1.00 7.50 7.00 7.00 7.25 6.25,,7.75 6.00,8.25 6.50,7.04,
Judges Total Program Component Score (factored),,,,34.47,
Deductions Falls: -2.00(2),,,,-2.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU World Figure Skating Championships 2018,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
27 Stephane WALKER SUI  18  65.79,,32.33,34.46,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,InfoJ8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3A  8.50 -3.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,5.50,
2 3Lz+3T< <  9.00 -0.90 -1 -1 -2 -1 -1,,-1 -2,-1 -2,8.10,
3 FCSp4  3.20  0.43 1 1 1 1 1,,0 1,1 0,3.63,
4 StSq3  3.30  0.71 2 1 2 1 2,,1 2,1 1,4.01,
5 3Lo  5.61 x -0.10 0 -1 1 1 0,,0 -1,0 -2,5.51,
6 CSSp4  3.00  0.29 0 -1 1 2 1,,1 0,0 1,3.29,
7 CCoSp2  2.50 -0.21 -1 -1 0 -1 -2,,-1 0,0 -1,2.29,
35.11,,,,32.33,
Program Components Factor,,,,,
Skating Skills  1.00 7.50 6.75 6.75 7.25 6.75,,7.00 7.25,6.75 7.00,6.96,
Transitions  1.00 7.25 6.50 6.50 7.00 6.50,,6.50 7.25,6.50 6.50,6.68,
Performance  1.00 7.25 6.75 7.00 7.25 6.75,,6.75 6.75,6.75 6.50,6.86,
Composition  1.00 7.50 6.75 7.00 7.00 6.75,,7.00 7.00,6.75 6.75,6.89,
Interpretation of the Music  1.00 7.50 6.50 7.25 7.25 6.75,,7.00 7.25,7.00 7.00,7.07,
Judges Total Program Component Score (factored),,,,34.46,
Deductions Falls: -1.00(1),,,,-1.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
28 Burak DEMIRBOGA TUR  4  65.43,,36.54,28.89,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3A  8.50  0.00 0 0 0 0 0,,0 0,0 1,8.50,
2 3Lz+3T !  10.30 -0.60 -1 -1 0 -1 -1,,-1 -1,-1 0,9.70,
3 CSSp3  2.60  0.36 1 1 0 2 1,,0 0,0 2,2.96,
4 3F  5.83 x  0.10 0 -1 1 1 0,,0 1,0 -1,5.93,
5 FCSp3  2.80  0.00 0 0 0 0 1,,0 0,0 0,2.80,
6 StSq3  3.30  0.14 1 0 0 1 0,,0 -1,0 1,3.44,
7 CCoSp3  3.00  0.21 0 1 1 1 0,,0 0,0 1,3.21,
36.33,,,,36.54,
Program Components Factor,,,,,
Skating Skills  1.00 6.00 5.75 6.25 5.75 5.75,,5.75 5.75,5.75 6.50,5.86,
Transitions  1.00 5.75 5.25 5.25 5.50 5.50,,5.50 5.75,5.25 6.25,5.50,
Performance  1.00 5.75 5.75 6.00 5.75 5.75,,5.75 6.00,5.75 6.25,5.82,
Composition  1.00 6.00 5.75 6.00 5.50 6.00,,5.50 6.00,5.25 6.50,5.82,
Interpretation of the Music  1.00 6.00 5.75 6.25 5.75 5.75,,5.75 6.00,5.50 6.50,5.89,
Judges Total Program Component Score (factored),,,,28.89,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1!  Not clear edge",,,,,
ISU World Figure Skating Championships 2018,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
29 Ivan PAVLOV UKR  19  64.18,,34.85,30.33,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,InfoJ8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3A  8.50 -3.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,5.50,
2 3F+3T  9.60  0.40 1 1 0 1 1,,0 1,0 0,10.00,
3 CCSp3  2.80 -0.17 0 -1 -1 1 -1,,0 -1,0 -1,2.63,
4 StSq3  3.30  0.29 1 2 0 1 0,,0 0,1 1,3.59,
5 3Lz  6.60 x  0.00 0 0 -1 1 0,,0 0,0 0,6.60,
6 FSSp3  2.60  0.29 0 1 0 1 1,,0 1,1 0,2.89,
7 CCoSp4  3.50  0.14 0 1 1 1 0,,0 0,0 0,3.64,
36.90,,,,34.85,
Program Components Factor,,,,,
Skating Skills  1.00 5.75 7.50 6.00 6.50 6.25,,6.00 6.00,6.50 5.75,6.14,
Transitions  1.00 5.50 7.25 5.50 6.25 6.25,,5.50 5.75,6.50 5.75,5.93,
Performance  1.00 5.50 7.75 5.75 6.25 6.50,,5.50 5.75,6.50 6.00,6.04,
Composition  1.00 5.50 7.50 5.75 6.50 6.25,,5.75 6.25,6.50 5.75,6.11,
Interpretation of the Music  1.00 5.75 7.50 6.00 6.25 6.25,,6.00 6.00,6.25 6.00,6.11,
Judges Total Program Component Score (factored),,,,30.33,
Deductions Falls: -1.00(1),,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
30 Chih-I TSAO TPE  5  64.06,,34.03,31.03,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3A< <  5.90 -3.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,2.90,
2 3F+3T  9.60  0.60 1 0 1 1 1,,0 1,1 1,10.20,
3 CCSp4  3.20  0.57 1 1 1 2 2,,1 1,1 1,3.77,
4 StSq3  3.30  0.36 2 1 0 1 1,,0 1,1 0,3.66,
5 FSSp4  3.00  0.21 1 0 0 0 1,,0 1,0 1,3.21,
6 3Lz  6.60 x -0.10 -1 -1 0 1 -1,,-1 0,1 1,6.50,
7 CCoSp4  3.50  0.29 0 0 0 1 1,,1 0,1 1,3.79,
35.10,,,,34.03,
Program Components Factor,,,,,
Skating Skills  1.00 6.50 6.25 5.75 6.25 6.50,,5.75 6.00,6.75 6.50,6.25,
Transitions  1.00 6.25 5.75 5.25 6.00 6.25,,5.25 6.00,6.50 6.25,5.96,
Performance  1.00 6.50 6.25 5.50 6.25 6.75,,5.50 6.00,6.75 6.25,6.21,
Composition  1.00 6.50 6.25 5.50 6.50 6.50,,5.50 6.25,6.50 6.75,6.29,
Interpretation of the Music  1.00 6.50 6.00 5.75 6.25 6.75,,5.50 6.50,6.50 6.75,6.32,
Judges Total Program Component Score (factored),,,,31.03,
Deductions Falls: -1.00(1),,,,-1.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU World Figure Skating Championships 2018,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
31 Larry LOUPOLOVER AZE  16  61.82,,32.22,29.60,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,InfoJ8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3Lz+3T  10.30  0.10 0 0 0 1 1,,0 0,0 0,10.40,
2 FCSp3  2.80  0.14 0 1 0 0 -1,,0 1,1 0,2.94,
3 CSSp3  2.60 -0.34 -2 -3 -1 -1 -1,,-1 -1,-1 0,2.26,
4 3F  5.83 x  0.20 0 -2 0 1 1,,0 1,0 0,6.03,
5 2A  3.63 x  0.14 0 0 1 1 0,,0 1,0 0,3.77,
6 StSq2  2.60  0.43 1 1 1 1 1,,0 1,0 1,3.03,
7 CCoSp4  3.50  0.29 0 0 1 0 1,,0 1,1 1,3.79,
31.26,,,,32.22,
Program Components Factor,,,,,
Skating Skills  1.00 5.75 6.00 6.00 5.25 6.25,,5.75 6.25,5.75 6.00,5.93,
Transitions  1.00 5.50 6.00 5.50 5.00 5.75,,5.50 6.00,5.75 6.00,5.71,
Performance  1.00 5.50 6.25 5.75 5.50 6.25,,5.75 6.50,6.25 6.25,6.00,
Composition  1.00 5.75 6.25 6.00 5.25 5.75,,5.50 6.25,6.00 6.00,5.89,
Interpretation of the Music  1.00 6.00 6.50 6.00 5.25 6.25,,5.75 6.50,6.00 6.00,6.07,
Judges Total Program Component Score (factored),,,,29.60,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
32 Abzal RAKIMGALIEV KAZ  13  61.19,,30.19,31.00,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3A  8.50  0.57 1 0 0 1 1,,0 0,1 1,9.07,
2 3Lo  5.10  0.10 -1 0 -1 1 0,,0 1,0 1,5.20,
3 CCoSp4  3.50  0.50 1 0 1 1 2,,1 1,1 1,4.00,
4 3T+COMBO  4.73 x -2.10 -3 -3 -3 -3 -3,,-3 -3,-3 -3,2.63,
5 CSSp4  3.00 -0.01 -1 -1 0 1 0,,0 -1,0 1,2.99,
6 StSq2  2.60  0.43 1 0 1 1 2,,0 0,1 2,3.03,
7 FCSp4  3.20  0.07 0 0 0 0 1,,0 0,0 1,3.27,
30.63,,,,30.19,
Program Components Factor,,,,,
Skating Skills  1.00 6.00 5.50 6.00 5.50 7.00,,6.00 6.25,6.50 7.75,6.18,
Transitions  1.00 5.75 5.50 5.75 5.25 7.00,,5.50 5.50,6.25 7.50,5.89,
Performance  1.00 5.75 6.00 6.00 6.00 7.00,,5.75 6.50,6.50 7.25,6.25,
Composition  1.00 5.75 6.00 6.25 5.50 7.25,,6.00 6.25,6.25 7.50,6.25,
Interpretation of the Music  1.00 6.00 6.25 6.25 5.75 7.25,,6.00 6.50,6.75 7.50,6.43,
Judges Total Program Component Score (factored),,,,31.00,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU World Figure Skating Championships 2018,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
33 Jinseo KIM KOR  10  60.72,,30.28,30.44,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,InfoJ8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3Lz+3T  10.30  0.00 0 -1 0 -1 1,,0 0,0 2,10.30,
2 1A* *  0.00  0.00 - - - - -,,- -,- -,0.00,
3 CCoSp3  3.00  0.36 1 0 1 1 1,,1 0,1 0,3.36,
4 3Lo  5.61 x -0.30 0 -1 -1 -1 -1,,0 0,1 0,5.31,
5 CSSp4  3.00  0.21 1 0 0 1 1,,0 0,1 0,3.21,
6 StSq4  3.90  0.50 2 1 1 1 1,,0 0,0 1,4.40,
7 FCSp4  3.20  0.50 1 1 1 1 2,,1 1,1 1,3.70,
29.01,,,,30.28,
Program Components Factor,,,,,
Skating Skills  1.00 5.75 5.50 6.00 6.25 7.25,,6.00 6.25,6.50 6.00,6.11,
Transitions  1.00 5.50 6.00 5.50 6.00 6.75,,5.50 5.50,6.50 5.50,5.79,
Performance  1.00 5.75 6.00 5.75 6.25 7.00,,5.50 6.00,6.50 6.00,6.04,
Composition  1.00 5.75 6.50 5.50 6.00 7.00,,5.75 6.50,6.75 6.00,6.18,
Interpretation of the Music  1.00 6.00 6.50 5.75 6.25 7.25,,6.00 6.25,7.00 6.25,6.32,
Judges Total Program Component Score (factored),,,,30.44,
Deductions,,,,0.00,
"*  Invalid elementx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
