ISU World Figure Skating Championships 2018,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Program Components Factor,,,,,
Skating Skills  2.00 7.50 7.50 7.50 7.75 7.75,,7.50 7.50,7.50 7.25,7.54,
Transitions  2.00 7.25 7.50 7.25 7.50 7.50,,7.25 7.00,7.50 7.00,7.32,
Performance  2.00 7.75 7.75 7.50 8.00 8.00,,7.75 7.25,7.50 7.75,7.71,
Composition  2.00 7.50 7.50 7.25 7.75 7.50,,7.50 7.50,7.50 7.50,7.50,
Interpretation of the Music  2.00 7.75 7.75 7.50 7.50 7.75,,7.50 7.50,7.75 7.50,7.61,
Judges Total Program Component Score (factored),,,,75.36,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1!  Not clear edge",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
14 Romain PONSART FRA  8  149.65,,76.21,73.44,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 4T< <  8.00 -2.40 -2 -2 -2 -2 -2,,-1 -2,-2 -3,5.60,
2 4T+1T  10.70 -1.03 -1 -2 -1 0 -1,,0 -1,-1 -1,9.67,
3 3A+2T  9.80  1.00 1 1 1 1 1,,1 1,0 1,10.80,
4 FCSp4  3.20  0.50 1 1 1 1 0,,1 1,1 1,3.70,
5 StSq2  2.60  0.43 1 1 1 1 0,,2 1,1 0,3.03,
6 3A  9.35 x  0.14 0 0 0 1 0,,1 0,0 0,9.49,
7 3Lz+3T  11.33 x -1.40 -2 -2 -2 -2 -2,,-1 -2,-2 -2,9.93,
8 3Lo  5.61 x  0.60 0 1 1 1 0,,1 1,1 1,6.21,
9 3S  4.84 x  0.40 1 1 1 0 0,,1 1,0 0,5.24,
10 ChSq1  2.00  0.60 1 0 1 1 0,,2 1,1 1,2.60,
11 2A  3.63 x  0.00 0 0 0 0 0,,1 0,0 0,3.63,
12 CSSp3  2.60  0.21 0 1 0 0 0,,1 1,-1 1,2.81,
13 CCoSp3  3.00  0.50 1 1 2 1 0,,2 0,1 1,3.50,
76.66,,,,76.21,
Program Components Factor,,,,,
Skating Skills  2.00 7.25 7.25 7.25 7.75 7.00,,7.50 7.50,7.50 7.25,7.36,
Transitions  2.00 7.00 7.00 6.75 7.50 6.50,,7.25 7.25,7.25 6.75,7.04,
Performance  2.00 7.25 7.25 7.25 7.75 7.00,,7.75 7.50,7.50 7.50,7.43,
Composition  2.00 7.00 7.50 7.00 7.75 6.75,,7.50 7.50,7.50 7.75,7.39,
Interpretation of the Music  2.00 7.25 7.50 7.25 8.00 7.00,,7.75 7.50,7.50 7.75,7.50,
Judges Total Program Component Score (factored),,,,73.44,
Deductions,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU World Figure Skating Championships 2018,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
15 Brendan KERRY AUS  4  148.86,,78.80,70.06,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4T  10.30  0.29 0 1 0 1 0,,1 0,0 0,10.59,
2 4S  10.50 -1.20 -1 -1 -1 -1 -2,,-1 -1,-1 -1,9.30,
3 3F  5.30  0.50 1 1 1 0 0,,1 1,0 1,5.80,
4 CCSp4  3.20  0.14 0 0 1 0 0,,1 0,1 0,3.34,
5 ChSq1  2.00  0.70 2 1 1 0 0,,1 1,2 1,2.70,
6 2Lz+2T  3.74 x  0.04 0 0 1 0 0,,1 0,0 0,3.78,
7 3A  9.35 x -3.00 -3 -3 -2 -3 -3,,-3 -3,-3 -3,6.35,
8 3A+3T  14.08 x -0.29 0 1 -1 0 0,,0 -2,0 -1,13.79,
9 3Lz+1Lo+3S  11.99 x -1.30 -1 -2 -2 -1 -2,,-2 -2,-2 -2,10.69,
10 2A  3.63 x -0.79 -2 -1 -2 -1 -2,,-1 -2,-1 -2,2.84,
11 CCoSp4  3.50  0.21 0 0 1 0 0,,1 0,1 1,3.71,
12 StSq2  2.60  0.50 1 1 1 1 1,,1 0,1 1,3.10,
13 FSSp3  2.60  0.21 0 0 1 0 0,,1 0,1 1,2.81,
82.79,,,,78.80,
Program Components Factor,,,,,
Skating Skills  2.00 7.00 7.50 7.25 7.25 6.50,,6.75 6.75,7.50 7.50,7.14,
Transitions  2.00 6.75 7.00 7.00 7.00 6.25,,6.50 6.50,7.50 6.75,6.79,
Performance  2.00 7.25 7.50 7.25 7.00 6.25,,6.50 6.75,7.50 7.25,7.07,
Composition  2.00 7.00 7.50 7.00 7.00 6.50,,6.25 6.75,7.75 7.00,6.96,
Interpretation of the Music  2.00 7.25 7.25 7.50 6.75 6.25,,6.50 7.00,7.75 7.25,7.07,
Judges Total Program Component Score (factored),,,,70.06,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
16 Paul FENTZ GER  15  148.43,,73.43,75.00,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3A+3T  12.80  1.43 1 2 2 2 2,,1 1,1 1,14.23,
2 4T< <  8.00 -1.03 -1 0 -1 -1 0,,-1 -1,-1 -2,6.97,
3 3Lo  5.10  0.60 1 1 1 1 1,,1 0,1 0,5.70,
4 StSq3  3.30  0.57 1 1 2 2 1,,1 0,1 1,3.87,
5 CCoSp4  3.50  0.57 1 1 2 1 1,,1 1,1 2,4.07,
6 1A  1.21 x  0.03 1 0 0 0 0,,0 0,0 1,1.24,
7 3Lz  6.60 x  0.70 1 1 1 2 1,,1 1,1 1,7.30,
8 3S+3T  9.57 x -1.00 -1 -2 -1 -2 0,,-1 -1,-3 -2,8.57,
9 FCSp4  3.20  0.29 1 1 2 0 0,,1 0,0 1,3.49,
10 3Lz+2T  8.03 x  0.00 0 0 0 0 -1,,0 0,0 0,8.03,
11 2A  3.63 x  0.50 1 1 1 2 1,,1 0,1 1,4.13,
12 CSSp4  3.00  0.43 0 1 2 1 1,,1 0,1 1,3.43,
13 ChSq1  2.00  0.40 1 1 1 0 0,,1 0,1 0,2.40,
69.94,,,,73.43,
Program Components Factor,,,,,
Skating Skills  2.00 7.50 7.50 7.50 8.25 8.00,,7.50 7.50,7.50 7.25,7.57,
Transitions  2.00 7.25 7.25 7.50 7.75 7.75,,7.00 7.00,7.25 7.50,7.36,
Performance  2.00 7.50 7.50 7.75 8.00 7.50,,7.25 7.25,7.50 7.50,7.50,
Composition  2.00 7.75 7.25 7.75 7.75 7.50,,7.50 7.50,7.50 7.75,7.61,
Interpretation of the Music  2.00 7.50 7.25 7.75 7.75 7.75,,7.25 7.25,7.50 7.25,7.46,
Judges Total Program Component Score (factored),,,,75.00,
Deductions,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU World Figure Skating Championships 2018,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
17 Matteo RIZZO ITA  12  148.01,,73.99,75.02,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4T< <  8.00 -2.63 -2 -2 -2 -2 0,,-2 -3,-3 -2,5.37,
2 3A+2T  9.80  1.00 1 1 1 2 1,,1 1,1 1,10.80,
3 3Lz  6.00  0.70 1 1 2 1 0,,1 1,1 1,6.70,
4 FSSp4  3.00  0.43 0 1 1 1 0,,2 1,1 1,3.43,
5 ChSq1  2.00  0.70 1 1 1 0 1,,1 1,1 1,2.70,
6 3A  9.35 x  1.57 2 2 2 1 1,,2 1,1 2,10.92,
7 2Lz+1Lo+3S  7.70 x -2.10 -3 -3 -3 -3 -3,,-3 -3,-3 -3,5.60,
8 3Lo  5.61 x  0.60 1 1 1 1 0,,1 0,1 1,6.21,
9 3T  4.73 x  0.60 1 1 1 1 0,,1 0,1 1,5.33,
10 CCSp3  2.80  0.36 0 1 0 1 1,,1 1,0 1,3.16,
11 3F  5.83 x  0.00 0 0 0 0 0,,0 0,0 -1,5.83,
12 StSq3  3.30  0.71 2 2 1 1 1,,1 1,2 2,4.01,
13 CCoSp4  3.50  0.43 1 1 1 0 1,,1 0,1 1,3.93,
71.62,,,,73.99,
Program Components Factor,,,,,
Skating Skills  2.00 7.50 7.75 7.50 8.00 7.50,,7.50 7.50,7.50 7.25,7.54,
Transitions  2.00 7.25 7.50 7.25 7.50 7.25,,7.00 7.25,7.25 7.00,7.25,
Performance  2.00 7.50 7.50 7.75 7.75 7.75,,7.50 7.50,7.50 7.50,7.57,
Composition  2.00 7.75 7.50 7.50 7.75 7.50,,7.25 7.50,7.50 7.50,7.54,
Interpretation of the Music  2.00 7.50 7.75 7.75 7.50 7.75,,7.50 7.50,7.50 7.75,7.61,
Judges Total Program Component Score (factored),,,,75.02,
Deductions Falls: -1.00(1),,,,-1.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
18 Daniel SAMOHIN ISR  2  141.23,,72.39,70.84,2.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 4T+3T  14.60  1.00 0 1 1 1 1,,1 1,1 1,15.60,
2 4S  10.50 -4.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,6.50,
3 3A  8.50 -1.71 -2 -2 -1 0 -1,,-2 -2,-3 -2,6.79,
4 CCoSp4  3.50  0.43 1 1 2 0 1,,1 1,0 1,3.93,
5 ChSq1  2.00  0.60 1 1 1 -1 0,,1 2,1 1,2.60,
6 2A  3.63 x -1.50 -3 -3 -3 -3 -3,,-3 -3,-3 -3,2.13,
7 4T+1Lo<<+2S <<  12.76 x -1.89 -2 -2 -1 -2 -1,,-1 -2,-1 -2,10.87,
8 3Lz  6.60 x -0.70 -1 -1 -1 -1 -2,,-1 -1,-1 -1,5.90,
9 3Lo  5.61 x -1.40 -2 -2 -2 -2 -2,,-2 -1,-2 -2,4.21,
10 2A  3.63 x  0.14 0 0 1 1 0,,1 0,0 0,3.77,
11 StSq3  3.30  0.71 2 1 2 0 1,,1 2,2 1,4.01,
12 FCSp3  2.80  0.14 1 1 1 0 0,,0 0,0 0,2.94,
13 CSSp4  3.00  0.14 0 0 1 0 0,,1 0,1 -1,3.14,
80.43,,,,72.39,
Program Components Factor,,,,,
Skating Skills  2.00 7.75 7.25 7.50 7.25 6.00,,7.00 7.75,7.50 7.00,7.32,
Transitions  2.00 7.25 7.00 7.00 6.50 5.75,,6.75 7.50,7.25 6.50,6.89,
Performance  2.00 7.00 6.50 7.50 6.50 5.75,,6.50 7.50,7.25 6.50,6.82,
Composition  2.00 7.25 7.50 7.25 7.00 6.00,,6.50 7.75,7.75 7.25,7.21,
Interpretation of the Music  2.00 7.50 6.75 7.50 7.00 6.00,,6.75 7.75,7.75 7.00,7.18,
Judges Total Program Component Score (factored),,,,70.84,
Deductions Falls: -2.00(2),,,,-2.00,
"<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU World Figure Skating Championships 2018,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
19 Vincent ZHOU USA  23  138.46,,66.24,76.22,4.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4Lz< <  9.50 -4.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,5.50,
2 4F< !  8.60 -1.89 -2 -2 -2 -1 0,,-1 -2,-1 -2,6.71,
3 4S< <  8.10 -4.00 -3 -3 -3 -3 -2,,-3 -3,-3 -3,4.10,
4 CSSp4  3.00  0.36 0 0 1 1 1,,1 1,0 1,3.36,
5 ChSq1  2.00  1.00 2 1 2 2 2,,1 1,1 1,3.00,
6 4Lz<+REP <  7.32 x -1.71 -2 -2 -2 -1 -1,,-1 -2,-1 -1,5.61,
7 4T  11.33 x  0.57 0 1 0 1 1,,0 1,1 0,11.90,
8 4S<+REP <  6.24 x -4.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,2.24,
9 3A< <  6.49 x -3.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,3.49,
10 FCSp2  2.30 -0.26 -1 -1 0 -1 0,,-1 -1,-1 -1,2.04,
11 StSq3  3.30  0.57 1 1 1 1 2,,1 0,2 1,3.87,
12 3Lz+1Lo+3F< <  11.22 x -0.80 -2 -1 -2 0 0,,-1 -2,-1 -1,10.42,
13 CCoSp4  3.50  0.50 1 1 1 1 1,,1 0,1 1,4.00,
82.90,,,,66.24,
Program Components Factor,,,,,
Skating Skills  2.00 7.75 6.75 8.25 7.50 8.25,,7.75 7.50,8.50 7.25,7.75,
Transitions  2.00 7.50 6.50 7.75 7.50 8.50,,7.25 7.25,8.25 7.50,7.57,
Performance  2.00 7.25 6.25 7.75 7.00 8.25,,7.50 7.00,8.25 6.25,7.29,
Composition  2.00 7.75 7.00 8.00 7.75 8.75,,7.75 7.75,8.50 7.75,7.89,
Interpretation of the Music  2.00 7.50 6.25 8.00 7.50 8.75,,7.25 7.75,8.50 6.75,7.61,
Judges Total Program Component Score (factored),,,,76.22,
Deductions Falls: -4.00(3),,,,-4.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1!  Not clear edge  REP Jump repetition",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
20 Julian Zhi Jie YEE MAS  1  136.60,,71.54,65.06,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3A+2T  9.80  0.14 0 0 0 0 0,,1 0,0 1,9.94,
2 3A  8.50  0.71 0 1 1 1 0,,1 0,1 1,9.21,
3 3F+3T !  9.60 -0.70 -1 -1 -1 -1 -1,,-1 -1,0 -1,8.90,
4 FCSSp4  3.00  0.43 1 1 1 1 1,,1 0,0 1,3.43,
5 3S  4.40 -1.50 -2 -2 -2 -3 -2,,-2 -2,-3 -2,2.90,
6 3Lz  6.00  0.50 1 1 1 0 0,,1 0,1 1,6.50,
7 3F  5.30  0.10 0 1 0 0 1,,0 0,0 0,5.40,
8 ChSq1  2.00  0.70 1 1 1 2 1,,1 1,1 1,2.70,
9 FCCoSp4  3.50  0.21 1 1 0 0 0,,1 0,0 1,3.71,
10 StSq2  2.60  0.07 0 0 1 0 0,,1 0,0 0,2.67,
11 3Lo  5.61 x  0.40 1 1 1 0 0,,2 0,1 0,6.01,
12 2A+2A+SEQ  5.81 x  0.43 0 1 1 1 1,,1 0,1 1,6.24,
13 CCoSp4  3.50  0.43 1 1 1 1 0,,1 0,1 1,3.93,
69.62,,,,71.54,
Program Components Factor,,,,,
Skating Skills  2.00 6.50 6.50 6.75 6.50 6.50,,6.75 6.00,7.00 6.00,6.50,
Transitions  2.00 6.25 6.25 6.50 6.75 6.00,,6.50 5.75,6.50 6.00,6.29,
Performance  2.00 6.75 6.50 6.75 7.00 6.50,,6.75 6.25,6.75 6.50,6.64,
Composition  2.00 6.50 6.50 6.50 6.75 6.25,,6.50 6.00,6.75 6.25,6.46,
Interpretation of the Music  2.00 6.75 6.25 6.75 7.25 6.25,,6.75 6.25,7.00 6.75,6.64,
Judges Total Program Component Score (factored),,,,65.06,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1!  Not clear edge",,,,,
ISU World Figure Skating Championships 2018,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
21 Donovan CARRILLO MEX  6  132.63,,66.85,65.78,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 2A  3.30  0.50 1 1 1 1 1,,2 1,1 1,3.80,
2 3Lz+2T+2Lo  9.10  0.10 0 0 1 0 0,,1 0,0 0,9.20,
3 3F+3T  9.60  0.10 0 1 0 0 0,,0 0,1 0,9.70,
4 FCCoSp4  3.50  0.50 1 1 1 1 1,,1 1,1 2,4.00,
5 3Lz+2T  7.30  0.20 0 0 1 0 0,,1 0,0 1,7.50,
6 3F  5.83 x -1.40 -2 -2 -2 -2 -1,,-2 -2,-2 -2,4.43,
7 CCoSp4  3.50  0.71 1 1 2 1 0,,2 2,1 2,4.21,
8 3Lo  5.61 x -0.40 0 -1 -1 0 0,,0 -1,-1 -1,5.21,
9 3S  4.84 x  0.00 0 0 0 0 0,,0 0,0 0,4.84,
10 StSq3  3.30  0.43 1 1 1 0 1,,1 0,1 1,3.73,
11 ChSq1  2.00  0.60 1 1 1 0 0,,1 1,1 2,2.60,
12 2A  3.63 x  0.50 1 1 1 1 0,,1 1,1 1,4.13,
13 CSSp4  3.00  0.50 1 1 1 1 0,,1 1,1 1,3.50,
64.51,,,,66.85,
Program Components Factor,,,,,
Skating Skills  2.00 6.25 6.50 6.25 6.50 6.50,,6.50 6.00,6.50 5.75,6.36,
Transitions  2.00 6.25 6.50 6.25 6.75 6.50,,6.25 6.00,6.50 6.50,6.39,
Performance  2.00 6.50 6.50 6.75 7.25 6.75,,7.00 6.50,6.50 7.00,6.71,
Composition  2.00 6.25 6.75 6.50 6.75 6.50,,6.75 6.25,7.75 6.75,6.61,
Interpretation of the Music  2.00 6.50 6.75 6.75 7.25 6.75,,7.00 6.50,7.75 6.75,6.82,
Judges Total Program Component Score (factored),,,,65.78,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
22 Slavik HAYRAPETYAN ARM  3  131.54,,66.60,64.94,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3A  8.50 -0.86 -1 -1 -1 0 -1,,0 -1,-1 -1,7.64,
2 2A  3.30  0.57 1 1 1 2 1,,1 1,1 2,3.87,
3 3F  5.30  0.70 1 1 1 0 1,,1 1,1 1,6.00,
4 3Lz  6.00  0.60 1 1 1 1 0,,1 0,1 1,6.60,
5 FCSp4  3.20  0.36 0 1 1 1 0,,1 0,1 1,3.56,
6 StSq2  2.60  0.29 1 0 0 1 1,,1 0,1 0,2.89,
7 3F+3T  10.56 x  0.10 0 1 0 0 0,,1 0,0 0,10.66,
8 3S  4.84 x  0.60 1 1 0 1 0,,1 1,1 1,5.44,
9 3T+2T  6.16 x  0.00 0 0 0 0 0,,1 0,0 0,6.16,
10 ChSq1  2.00  0.90 2 1 1 1 1,,1 1,2 2,2.90,
11 2A  3.63 x  0.36 1 1 1 0 0,,1 1,0 1,3.99,
12 CCoSp4  3.50  0.29 1 1 1 0 0,,1 0,0 2,3.79,
13 CSSp4  3.00  0.10 0 1 -1 1 -2,,0 0,1 0,3.10,
62.59,,,,66.60,
Program Components Factor,,,,,
Skating Skills  2.00 6.50 6.25 6.50 7.00 6.25,,6.50 6.25,6.75 6.25,6.43,
Transitions  2.00 6.25 6.25 6.00 6.75 6.00,,6.25 6.00,6.50 6.50,6.25,
Performance  2.00 6.75 6.50 6.50 7.50 6.50,,6.50 6.25,6.50 7.00,6.61,
Composition  2.00 6.50 6.50 6.25 7.00 6.25,,6.50 6.50,6.75 6.75,6.54,
Interpretation of the Music  2.00 6.75 6.50 6.50 7.00 6.50,,6.25 6.50,6.75 7.00,6.64,
Judges Total Program Component Score (factored),,,,64.94,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU World Figure Skating Championships 2018,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
23 Boyang JIN CHN  21  127.56,,63.34,73.22,9.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4Lz< <  9.50 -4.00 -3 -3 -3 -2 -3,,-3 -3,-3 -3,5.50,
2 2S  1.30  0.00 1 0 0 0 0,,0 0,0 0,1.30,
3 3A+1Lo+3S  13.40  0.86 1 1 2 1 0,,1 0,0 2,14.26,
4 FCSp4  3.20  0.36 1 0 2 0 0,,1 1,1 1,3.56,
5 ChSq1  2.00  1.20 1 2 2 2 2,,2 1,1 2,3.20,
6 4T< <  8.80 x -4.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,4.80,
7 4T+REP  7.93 x -4.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,3.93,
8 3A  9.35 x  0.71 1 1 1 2 1,,1 0,0 0,10.06,
9 3Lz+2T<< <<  7.04 x -2.10 -3 -3 -3 -3 -3,,-3 -3,-3 -3,4.94,
10 3F  5.83 x -2.10 -3 -3 -3 -3 -3,,-3 -3,-3 -3,3.73,
11 CSSp3  2.60  0.00 0 0 0 0 0,,1 0,0 0,2.60,
12 StSq2  2.60  0.29 1 1 0 -1 1,,1 0,1 0,2.89,
13 CCoSp3V  2.50  0.07 0 0 1 0 0,,1 0,0 0,2.57,
76.05,,,,63.34,
Program Components Factor,,,,,
Skating Skills  2.00 8.00 7.25 8.25 7.25 7.75,,7.50 7.25,7.75 7.50,7.57,
Transitions  2.00 7.00 7.00 8.00 7.25 7.50,,7.50 7.00,7.50 6.50,7.25,
Performance  2.00 6.75 6.75 7.75 7.00 7.25,,7.50 6.50,7.25 6.75,7.04,
Composition  2.00 7.50 7.00 8.25 7.50 8.00,,7.75 7.25,7.50 7.25,7.54,
Interpretation of the Music  2.00 7.00 7.00 8.25 7.00 7.50,,7.50 7.25,7.25 7.00,7.21,
Judges Total Program Component Score (factored),,,,73.22,
Deductions Falls: -9.00(5),,,,-9.00,
"<  Under-rotated jump<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1REP Jump repetition",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
24 Phillip HARRIS GBR  5  119.10,,53.04,66.06,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3F+3T !  9.60 -1.40 -2 -2 -2 -2 -2,,-2 -2,-2 -2,8.20,
2 3A  8.50 -0.14 0 0 -1 0 0,,0 0,0 -1,8.36,
3 CCSp2  2.30  0.14 0 0 1 0 0,,1 0,1 0,2.44,
4 2A  3.30 -0.64 -2 -1 -1 -1 -1,,-1 -2,-1 -2,2.66,
5 StSq2  2.60  0.50 1 1 1 2 1,,1 0,2 0,3.10,
6 3F<+2T <  5.50 x -1.40 -2 -2 -2 -2 -2,,-2 -2,-2 -2,4.10,
7 FSSp3  2.60  0.43 1 1 1 1 0,,1 0,1 2,3.03,
8 2Lz+1Lo+3S  7.70 x  0.00 0 -1 0 0 0,,0 0,0 0,7.70,
9 3Lo  5.61 x -0.40 0 0 0 -1 0,,-1 -1,-1 -1,5.21,
10 2A  3.63 x -1.00 -1 -2 -2 -2 -2,,-2 -2,-3 -2,2.63,
11 2A* *  0.00 x  0.00 - - - - -,,- -,- -,0.00,
12 ChSq1  2.00  0.40 1 1 1 0 0,,1 0,1 -1,2.40,
13 CCoSp3  3.00  0.21 0 1 1 0 0,,1 0,1 0,3.21,
56.34,,,,53.04,
Program Components Factor,,,,,
Skating Skills  2.00 6.75 7.25 6.50 6.75 6.50,,6.00 6.75,6.75 6.00,6.57,
Transitions  2.00 6.75 6.75 6.25 7.00 6.25,,6.00 6.25,6.75 5.75,6.43,
Performance  2.00 6.50 7.00 6.50 7.00 6.50,,6.50 6.25,6.75 5.75,6.57,
Composition  2.00 6.75 7.25 6.50 7.25 6.50,,6.25 6.75,7.00 6.25,6.71,
Interpretation of the Music  2.00 6.75 7.25 6.75 7.00 6.75,,6.25 6.75,7.00 6.00,6.75,
Judges Total Program Component Score (factored),,,,66.06,
Deductions,,,,0.00,
"<  Under-rotated jump*  Invalid elementx  Credit for highlight distribution, base value multiplied by 1.1!  Not clear edge",,,,,
printed: 24/03/2018 14:06:21,,,,,
