MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
Choreography / Composition  2.00,4.25 4.00 4.75 4.25,4.25,4.25 5.00 3.00,,4.50 4.25 4.00 4.25,4.36
Interpretation  2.00,4.25 4.00 4.75 3.50,4.50,4.25 5.00 3.00,,4.50 4.00 3.75 4.00,4.25
Judges Total Program Component Score (factored),,,,,,44.00
Deductions: Falls:,-1.00,,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
"",,Total,Total,,Total,Total
"",NOC,Segment,Element,,Program  Component,Deductions
Rank Name,,,,,,
"",Code,Score,Score,,Score (factored),
"",,,= +,,+,-
12 Yasuharu NANRI,JPN,98.95,50.61,,51.34,3.00
"# Executed Base GOE",,,The Judges Panel,,,Scores
Elements Value,,,(in random order),,,of Panel
1 3A  7.50 -3.00,-3 -3 -3 -3,-3,-3 -3 -3,,-3 -3 -3 -3,4.50
2 3F  5.50  0.71,1 1 1 0,1,2 0 0,,1 0 1 1,6.21
3 3Lo  5.00 -2.29,-2 -2 -3 -3,-2,-2 -3 -2,,-2 -2 -2 -2,2.71
4 2Lz  1.90 -0.60,-2 -2 -2 -2,-2,-2 -2 -2,,-2 -2 -2 -1,1.30
5 3A+SEQ  6.00  0.14,0 0 0 0,-1,1 0 0,,1 -1 1 0,6.14
6 3S  4.50  0.00,0 0 0 0,0,1 0 0,,0 0 0 0,4.50
7 CiSt2  2.30  0.00,0 0 0 0,1,0 0 0,,0 0 0 0,2.30
8 3Lz+2T  8.03 x  0.00,0 1 0 0,1,0 0 0,,0 -1 0 0,8.03
9 FCCoSp3  3.00  0.07,0 0 0 0,1,1 0 0,,0 0 0 0,3.07
10 2A+2T  5.06 x  0.00,0 0 0 0,0,0 -1 0,,0 -1 -1 0,5.06
11 FSSp1  1.70  0.00,0 0 0 0,0,0 0 -1,,0 0 0 0,1.70
12 SlSt2  2.30  0.29,1 0 0 0,1,1 0 0,,1 1 1 1,2.59
13 CCoSp2  2.50  0.00,-1 0 0 1,0,0 0 0,,0 0 0 0,2.50
55.29,,,,,,50.61
Program Components Factor,,,,,,
Skating Skills  2.00,5.50 5.25 5.75 5.50,5.75,5.25 5.00 5.25,,5.50 4.50 5.25 5.50,5.46
Transition / Linking Footwork  2.00,5.00 4.75 5.25 4.50,5.25,4.75 4.50 4.75,,5.25 4.00 4.00 5.00,4.93
Performance / Execution  2.00,4.75 4.00 5.00 4.75,5.50,5.00 5.00 3.75,,5.25 3.50 4.50 5.25,5.00
Choreography / Composition  2.00,5.25 4.25 5.75 5.00,5.25,5.25 5.00 4.75,,5.50 4.25 4.75 5.25,5.21
Interpretation  2.00,5.00 4.00 5.25 4.75,5.50,5.25 4.75 4.50,,5.50 3.25 4.75 5.00,5.07
Judges Total Program Component Score (factored),,,,,,51.34
Deductions: Falls:,-1.00 Interruption in excess:,,-2.00,,,-3.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,,Total Total,,Total,Total
"",NOC,,Segment Element,,Program  Component,Deductions
Rank Name,,,,,,
"",Code,,Score Score,,Score (factored),
"",,,= +,,+,-
13 Sean CARLOW,AUS,,84.39  40.83,,45.56,2.00
"# Executed Base GOE",,,The Judges Panel,,,Scores
Elements Value,,,(in random order),,,of Panel
1 3Lo  5.00 -2.71,-2 -3 -3,-3,-2 -3 -3 -3,,-3 -3 -3 -2,2.29
2 3T  4.00 -1.00,-1 0 -1,-1,-1 -1 -1 -1,,-1 -2 -1 -1,3.00
3 2A  3.30  0.29,0 0 0,1,0 0 0 1,,0 0 1 1,3.59
4 FSSp2  2.00  0.00,0 0 0,0,0 0 0 0,,0 0 0 0,2.00
5 3T+2T+2Lo  6.80  0.43,0 0 0,1,0 1 0 0,,1 0 1 1,7.23
6 3S  4.50  0.00,1 0 0,0,0 0 0 0,,0 0 0 0,4.50
7 FSSp3  2.30 -0.26,-1 -1 -1,-1,-1 -1 0 -1,,-1 -1 -2 0,2.04
8 CiSt3  3.10  0.21,1 0 0,0,0 1 0 1,,0 0 1 1,3.31
9 3S+SEQ  3.96 x -0.57,-1 0 -1,-1,0 0 -1 0,,0 -1 -1 -1,3.39
10 2F  1.87 x -1.00,-3 -3 -3,-3,-3 -3 -3 -3,,-3 -3 -3 -3,0.87
11 1A  0.88 x  0.00,0 0 0,0,0 0 0 0,,0 0 0 0,0.88
12 CCoSp2  2.50 -0.13,0 0 0,-1,0 -1 0 0,,-1 -1 -1 -2,2.37
13 SlSt3  3.10  0.00,0 0 0,0,0 0 0 0,,1 1 0 0,3.10
14 CSSp3  2.30 -0.04,0 0 0,0,0 0 0 -1,,0 0 0 -1,2.26
45.61,,,,,,40.83
Program Components Factor,,,,,,
Skating Skills  2.00,4.25 4.75 4.50,5.00,5.00 4.75 4.25 4.50,,4.25 4.50 5.00 4.75,4.57
Transition / Linking Footwork  2.00,4.00 4.50 4.50,4.50,4.50 4.75 3.75 4.00,,4.00 4.00 4.75 4.75,4.32
Performance / Execution  2.00,4.50 4.50 4.75,4.75,4.75 4.75 4.25 4.00,,4.25 5.00 4.50 5.00,4.57
Choreography / Composition  2.00,4.50 5.00 4.50,5.25,5.25 4.50 4.25 4.25,,4.50 4.50 5.25 5.00,4.64
Interpretation  2.00,4.50 5.25 4.75,5.00,5.50 5.00 4.25 4.25,,4.50 4.75 5.25 4.75,4.68
Judges Total Program Component Score (factored),,,,,,45.56
Deductions: Falls:,-2.00,,,,,-2.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
"",,,Total Total,,Total,Total
"",NOC,,Segment Element,,Program  Component,Deductions
Rank Name,,,,,,
"",Code,,Score Score,,Score (factored),
"",,,= +,,+,-
14 Joel WATSON,NZL,,71.48  38.40,,33.08,0.00
"# Executed Base GOE",,,The Judges Panel,,,Scores
Elements Value,,,(in random order),,,of Panel
1 2Lz  1.90  0.00,0 0 0,0,0 0 0 0,,0 0 0 0,1.90
2 3T+2T  5.30 -0.14,0 0 -1,0,-1 1 0 0,,0 0 0 0,5.16
3 2A  3.30 -1.40,-2 -2 -2,-2,-2 -1 -2 -2,,-2 -2 -2 -2,1.90
4 CCoSp3  3.00 -0.13,0 -1 -1,0,0 0 0 -1,,-1 -1 -1 -1,2.87
5 3S  4.50  0.00,1 0 0,-1,0 0 0 0,,0 0 0 0,4.50
6 CSSp3  2.30 -0.17,-1 0 -1,-1,0 0 0 -1,,0 -1 -1 -2,2.13
7 CiSt1  1.80 -0.30,-2 -2 -1,-2,0 0 0 -2,,0 -1 -2 -2,1.50
8 3T  4.40 x  0.00,0 0 0,0,0 1 0 0,,0 0 1 0,4.40
9 3S+2T  6.38 x  0.00,0 0 0,0,0 0 0 0,,0 0 0 0,6.38
10 2A  3.63 x -1.40,-2 -2 -2,-2,-2 -2 -2 -2,,-2 -2 -2 -2,2.23
11 CoSp1  1.70 -0.17,-1 -1 -1,-1,0 0 0 -1,,0 -1 -1 -1,1.53
12 SlSt1  1.80 -0.13,-1 -1 -1,0,0 0 0 -1,,0 -1 -1 -1,1.67
13 2A  3.63 x -1.40,-2 -2 -2,-2,-2 -2 -2 -2,,-2 -2 -2 -2,2.23
14 FSSp  0.00  0.00,- - -,-,- - - -,,- - - -,0.00
43.64,,,,,,38.40
Program Components Factor,,,,,,
Skating Skills  2.00,3.00 3.50 3.50,3.75,3.75 4.00 4.00 3.50,,3.50 3.25 3.75 3.00,3.57
Transition / Linking Footwork  2.00,2.50 3.00 3.25,3.50,3.00 3.50 3.50 2.75,,3.00 3.00 3.25 2.50,3.07
Performance / Execution  2.00,3.00 3.25 3.25,3.00,3.50 3.75 3.75 3.00,,3.25 2.75 3.25 2.75,3.25
Choreography / Composition  2.00,3.25 3.50 3.50,3.75,3.00 3.75 3.75 3.00,,3.25 3.50 3.75 3.00,3.36
Interpretation  2.00,3.00 3.50 3.25,3.50,3.50 3.75 3.50 3.00,,3.25 3.00 3.50 2.75,3.29
Judges Total Program Component Score (factored),,,,,,33.08
Deductions:,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
15 Tristan THODE,NZL,,67.51  33.15,,,34.36,0.00
"# Executed Base GOE",,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 3Lo  5.00 -0.43,-1 0 -1,-1,0 0 0 -1,,0,-1 -1 0,4.57
2 3T+2T  5.30  0.00,0 -1 0,0,0 0 0 0,,0,0 0 0,5.30
3 2Lz+2T+2Lo  4.70 -0.47,-2 -2 -2,-2,-1 -1 -2 -2,,-1,-1 -1 -1,4.23
4 FCSp1  1.70 -0.04,-1 0 0,0,0 0 0 0,,0,-1 0 -1,1.66
5 2S  1.30 -0.09,0 0 -1,0,0 -1 0 -1,,0,-1 0 0,1.21
6 2F+2T+SEQ  2.40 -0.60,-2 -2 -2,-2,-3 -2 0 -2,,-2,-2 -2 -2,1.80
7 CCoSp4  3.50 -0.13,0 0 -1,-2,0 0 0 -1,,-1,0 -1 0,3.37
8 CiSt1  1.80 -0.13,-1 0 0,0,0 -1 0 -1,,0,-1 -1 -1,1.67
9 2A<  0.88 x -0.31,-1 -1 -2,-3,-2 -2 -1 -2,,0,-1 -3 -1,0.57
10 2S  1.43 x  0.00,0 0 0,0,0 0 0 0,,0,0 0 1,1.43
11 CoSp3  2.50  0.00,0 0 0,0,0 0 0 0,,0,0 0 0,2.50
12 SlSt1  1.80  0.00,0 -2 0,-2,0 0 0 0,,0,0 0 0,1.80
13 2T  1.43 x  0.00,0 0 0,0,0 0 0 -1,,0,0 0 0,1.43
14 FSSp1  1.70 -0.09,0 -1 -1,0,0 0 0 -1,,0,-1 -1 -1,1.61
35.44,,,,,,,33.15
Program Components Factor,,,,,,,
Skating Skills  2.00,3.75 4.25 3.50,4.00,4.00 3.50 4.25 3.75,,3.75,3.75 4.00 3.50,3.75
Transition / Linking Footwork  2.00,3.25 4.00 3.00,3.75,3.50 3.25 4.00 3.00,,3.25,2.75 3.50 3.25,3.32
Performance / Execution  2.00,3.00 3.75 3.00,3.00,4.25 3.50 4.00 3.25,,3.50,3.00 3.75 3.25,3.36
Choreography / Composition  2.00,3.25 3.75 3.25,3.50,3.25 3.75 4.25 3.00,,3.75,3.50 3.75 3.25,3.43
Interpretation  2.00,3.25 3.75 3.25,3.25,3.00 3.50 4.00 3.00,,3.75,2.50 3.75 3.25,3.32
Judges Total Program Component Score (factored),,,,,,,34.36
Deductions:,,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,,
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
16 Luis HERNANDEZ,MEX,,66.59  30.01,,,37.58,1.00
"# Executed Base GOE",,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 3T  4.00 -2.00,-2 -2 -2,-2,-2 -1 -2 -2,,-2,-2 -2 -2,2.00
2 3Lo  5.00 -3.00,-3 -3 -3,-3,-3 -3 -3 -3,,-3,-3 -3 -3,2.00
3 3T+2T  5.30  0.00,1 0 0,0,0 0 0 0,,0,-1 0 0,5.30
4 CSSp4  3.00  0.21,1 0 0,-1,0 1 0 0,,1,0 1 1,3.21
5 CiSt3  3.10  0.21,1 0 0,0,0 1 0 1,,0,0 0 1,3.31
6 FSSp2  2.00  0.03,0 -1 -1,0,-1 1 0 0,,1,0 1 0,2.03
7 1Lo  0.55 x -0.14,-1 -2 -2,-1,-2 -2 -1 -1,,-1,-2 1 -2,0.41
8 2A  3.63 x -1.40,-2 -2 -2,-2,-2 -2 -2 -2,,-2,-2 -2 -2,2.23
9 2S  1.43 x  0.00,0 0 0,0,0 0 0 0,,0,0 0 0,1.43
10 CCoSp1  2.00  0.00,-1 0 0,0,0 0 0 0,,1,0 0 0,2.00
11 SlSt2  2.30  0.00,0 0 0,0,0 1 0 0,,0,0 0 0,2.30
12 2Lz  2.09 x  0.00,0 0 0,0,0 0 0 0,,0,0 0 -1,2.09
13 FCoSp1  1.70  0.00,0 -1 0,0,0 -1 0 0,,0,0 0 0,1.70
36.10,,,,,,,30.01
Program Components Factor,,,,,,,
Skating Skills  2.00,4.25 4.25 4.00,4.00,3.75 4.00 3.75 4.00,,3.75,4.75 4.50 4.25,3.96
Transition / Linking Footwork  2.00,4.25 3.75 3.25,3.50,3.25 3.50 3.50 3.25,,3.50,3.75 3.75 4.00,3.50
Performance / Execution  2.00,4.75 4.00 3.75,3.50,3.50 3.75 3.50 4.00,,3.50,4.25 4.50 4.50,3.79
Choreography / Composition  2.00,4.50 4.00 3.50,3.75,3.25 3.75 3.75 3.75,,3.75,4.25 4.00 4.00,3.75
Interpretation  2.00,4.75 4.00 3.50,3.75,3.50 4.00 3.50 3.50,,3.75,4.00 4.00 4.50,3.79
Judges Total Program Component Score (factored),,,,,,,37.58
Deductions: Falls:,-1.00,,,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,,Total Total,,Total,Total
"",NOC,,Segment Element,,Program  Component,Deductions
Rank Name,,,,,,
"",Code,,Score Score,,Score (factored),
"",,,= +,,+,-
17 Mathieu WILSON,NZL,,66.15  31.79,,34.36,0.00
"# Executed Base GOE",,,The Judges Panel,,,Scores
Elements Value,,,(in random order),,,of Panel
1 3T  4.00 -0.86,-1 0 -1,-1,-1 0 0 -1,,-2 -1 -1 -1,3.14
2 FCCoSp2  2.50  0.00,0 0 0,0,1 0 0 0,,0 0 1 0,2.50
3 2Lz+2T  3.20 -0.04,-1 0 0,0,0 0 0 0,,0 0 0 -1,3.16
4 2A  3.30 -1.10,-2 -1 -2,-1,-2 -1 -1 -2,,-1 -1 -2 -2,2.20
5 2F  1.70  0.00,0 0 0,0,0 0 0 0,,0 0 0 -1,1.70
6 CCoSp3  3.00  0.07,1 0 0,0,0 1 0 0,,0 0 0 0,3.07
7 2S  1.43 x -0.09,-1 0 0,0,0 0 0 -1,,0 -1 -1 -1,1.34
8 1Lo  0.55 x  0.00,0 0 0,0,0 0 0 0,,0 0 0 0,0.55
9 CiSt2  2.30  0.00,0 0 0,0,0 0 0 0,,0 0 0 -1,2.30
10 2A  3.63 x -0.30,-1 0 -1,0,0 0 0 -1,,0 -1 -1 -1,3.33
11 CSSp3  2.30 -0.04,0 -1 -1,0,0 0 0 0,,0 0 0 -1,2.26
12 SlSt1  1.80  0.00,0 0 0,0,0 0 0 0,,0 0 0 -1,1.80
13 2A  3.63 x -1.40,-2 -2 -3,-2,-2 -2 -2 -2,,-2 -2 -2 -2,2.23
14 FSSp3  2.30 -0.09,-1 -2 -1,0,0 1 0 0,,0 -1 -1 -1,2.21
35.64,,,,,,31.79
Program Components Factor,,,,,,
Skating Skills  2.00,3.25 3.25 3.75,3.75,3.50 3.75 3.75 3.50,,3.00 3.75 3.50 3.50,3.57
Transition / Linking Footwork  2.00,3.00 3.00 3.25,3.25,3.25 3.75 3.50 3.50,,2.75 3.25 3.25 3.25,3.29
Performance / Execution  2.00,3.00 3.25 3.75,3.50,3.25 3.50 3.75 3.75,,3.00 3.50 3.25 3.25,3.43
Choreography / Composition  2.00,3.25 3.25 3.75,3.75,3.00 3.50 3.75 3.75,,3.25 3.50 3.50 3.00,3.46
Interpretation  2.00,3.00 3.50 3.50,3.50,3.50 3.50 3.75 3.50,,3.25 3.00 3.75 3.25,3.43
Judges Total Program Component Score (factored),,,,,,34.36
Deductions:,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
"",,,Total Total,,Total,Total
"",NOC,,Segment Element,,Program  Component,Deductions
Rank Name,,,,,,
"",Code,,Score Score,,Score (factored),
"",,,= +,,+,-
18 Nicholas FERNANDEZ,AUS,,64.36  26.58,,37.78,0.00
"# Executed Base GOE",,,The Judges Panel,,,Scores
Elements Value,,,(in random order),,,of Panel
1 2A+2A+SEQ  5.28 -0.60,-1 -1 -1,-1,-1 0 -1 -1,,0 -1 -1 -1,4.68
2 3T  4.00 -2.57,-3 -3 -3,-3,-3 -3 -2 -2,,-2 -3 -3 -2,1.43
3 3Lo<  1.50 -0.66,-2 -2 -2,-3,-3 -2 -2 -2,,-2 -2 -3 -2,0.84
4 FSSp1  1.70 -0.13,-1 0 0,-1,0 0 0 -2,,0 -1 0 -1,1.57
5 CiSt1  1.80  0.00,0 0 0,0,0 0 0 0,,0 -1 0 0,1.80
6 3S<  1.30 -0.39,-2 -2 -2,-3,-2 0 0 -2,,0 -2 -1 -1,0.91
7 CCoSp1  2.00 -0.21,-1 -1 0,-1,0 0 0 -2,,-1 0 -1 -2,1.79
8 CSp1  1.20 -0.04,0 0 0,0,0 0 0 -1,,0 -2 0 -1,1.16
9 SeSt1  1.80  0.00,0 0 0,0,0 0 0 0,,0 0 0 0,1.80
10 2F  1.87 x  0.00,0 0 0,0,0 0 0 0,,0 0 0 0,1.87
11 3Lz<  2.09 x -0.66,-2 -2 -2,-3,-3 -2 -2 -2,,-2 -3 -3 -2,1.43
12 2A  3.63 x  0.00,1 0 0,0,0 0 0 0,,0 0 0 0,3.63
13 3Lo<+2T  3.08 x -0.61,-2 -2 -2,-3,-3 -1 -2 -2,,-2 -2 -3 -1,2.47
14 SSp1  1.20  0.00,-1 0 0,0,0 0 0 0,,0 0 0 0,1.20
32.45,,,,,,26.58
Program Components Factor,,,,,,
Skating Skills  2.00,4.00 4.25 3.75,4.25,4.00 4.00 4.00 3.75,,3.75 4.00 4.00 4.00,3.93
Transition / Linking Footwork  2.00,3.50 4.00 3.50,3.50,3.75 3.50 3.50 3.75,,3.25 3.75 3.75 3.75,3.57
Performance / Execution  2.00,3.75 4.00 3.75,3.75,4.25 3.75 3.75 4.25,,3.50 3.50 3.75 3.75,3.82
Choreography / Composition  2.00,3.75 4.00 3.75,4.00,3.75 4.00 3.75 3.75,,3.50 4.25 4.00 4.00,3.82
Interpretation  2.00,3.75 4.25 3.75,3.75,3.75 3.75 3.75 3.75,,3.75 3.25 3.75 3.50,3.75
Judges Total Program Component Score (factored),,,,,,37.78
Deductions:,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
19 Dean TIMMINS,AUS,,62.18  30.04,,,34.14,2.00
"# Executed Base GOE",,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 2A+2T  4.60  0.29,1 0 0,0,0 0 0 0,,1,0 1 1,4.89
2 3S+2T  5.80 -1.57,-1 -2 -2,-2,-1 -2 -2 -1,,-2,-1 -1 -1,4.23
3 CSSp4  3.00 -0.04,1 0 0,-2,0 0 0 0,,-1,-1 0 0,2.96
4 3T  4.00 -3.00,-3 -3 -3,-3,-3 -3 -3 -3,,-3,-3 -3 -3,1.00
5 CiSt1  1.80 -0.09,-1 0 0,0,0 -1 0 0,,0,0 0 -1,1.71
6 CCoSp3  3.00  0.00,0 0 0,0,0 0 0 -1,,0,0 1 0,3.00
7 2A  3.63 x -2.10,-3 -3 -3,-3,-3 -3 -3 -3,,-3,-3 -3 -3,1.53
8 2Lo  1.65 x -0.13,-1 0 0,-1,0 0 0 -1,,0,-1 -1 -1,1.52
9 FSSp4  3.00 -0.04,0 0 0,-1,1 0 0 0,,-1,1 1 0,2.96
10 2F+1T  2.31 x -0.26,-1 -1 -2,-2,-1 0 0 -1,,0,-1 -1 -1,2.05
11 SlSt1  1.80 -0.04,0 0 0,0,0 0 0 -1,,0,0 0 -1,1.76
12 2Lz  2.09 x -0.56,-1 -2 -1,-2,-2 -2 -2 -2,,-2,-2 -1 -2,1.53
13 SSp1  1.20 -0.30,-2 -1 -1,0,-1 -1 -1 -2,,0,-1 -1 -1,0.90
37.88,,,,,,,30.04
Program Components Factor,,,,,,,
Skating Skills  2.00,3.50 3.50 4.00,3.75,3.50 3.25 3.50 3.75,,3.75,3.75 3.50 3.75,3.64
Transition / Linking Footwork  2.00,3.00 3.00 3.75,3.00,3.00 3.00 3.00 3.00,,3.25,3.00 3.00 3.50,3.11
Performance / Execution  2.00,3.50 3.25 3.75,3.00,3.50 3.25 3.25 3.00,,3.50,3.50 3.00 3.75,3.39
Choreography / Composition  2.00,3.25 3.50 4.00,4.00,3.25 3.00 3.25 3.25,,3.50,3.50 3.50 4.00,3.50
Interpretation  2.00,3.25 3.50 3.75,3.75,3.50 3.25 3.25 3.25,,3.50,3.25 3.25 3.50,3.43
Judges Total Program Component Score (factored),,,,,,,34.14
Deductions: Falls:,-2.00,,,,,,-2.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,,
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
20 Justin PIETERSEN,RSA,,59.23  30.21,,,31.02,2.00
"# Executed Base GOE",,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 2A  3.30  0.14,1 0 0,0,0 0 0 1,,0,0 1 0,3.44
2 3Lo  5.00 -3.00,-3 -3 -3,-3,-3 -3 -3 -3,,-3,-3 -3 -3,2.00
3 CiSt2  2.30 -0.13,0 -1 -1,0,0 -1 0 -1,,0,-1 -1 -1,2.17
4 3S+2T  5.80  0.00,0 0 0,0,0 0 0 0,,0,-1 0 0,5.80
5 CoSp1  1.70 -0.71,-3 -3 -3,-2,-2 -2 -2 -3,,-2,-3 -3 -2,0.99
6 3T+1T  4.40 -1.14,-1 -1 -1,-2,-1 -2 -1 -1,,0,-2 -1 -1,3.26
7 FCCoSp1  2.00 -0.30,0 -1 -1,-2,0 -1 -1 -2,,0,-1 -2 -2,1.70
8 CSSp2  2.00 -0.30,-1 -1 -1,-1,-1 -1 0 -2,,0,-1 -1 -2,1.70
9 2A+2T  5.06 x -0.80,-1 -1 -1,-2,-1 -2 -1 -1,,-1,-1 -1 -1,4.26
10 SlSt1  1.80 -0.13,0 -1 -1,0,0 -1 0 -1,,0,-1 0 -1,1.67
11 3S  4.95 x -3.00,-3 -3 -3,-3,-3 -3 -3 -3,,-3,-3 -3 -3,1.95
12 FSSp1  1.70 -0.43,-2 -2 -1,-1,-2 -1 -1 -3,,-1,-2 -1 -2,1.27
40.01,,,,,,,30.21
Program Components Factor,,,,,,,
Skating Skills  2.00,3.25 3.00 3.50,3.50,3.25 3.25 3.25 3.25,,3.50,3.50 3.25 3.25,3.32
Transition / Linking Footwork  2.00,2.75 2.75 3.25,3.00,2.50 3.00 2.75 2.50,,3.25,2.50 2.75 3.25,2.93
Performance / Execution  2.00,3.25 2.50 3.25,3.00,3.00 3.00 3.00 2.75,,3.25,2.25 2.75 2.75,3.04
Choreography / Composition  2.00,3.25 2.75 3.25,3.75,2.75 3.00 3.00 3.00,,3.25,3.25 3.00 3.00,3.11
Interpretation  2.00,3.25 2.75 3.25,3.00,3.00 3.25 3.00 2.75,,3.25,2.00 3.00 3.00,3.11
Judges Total Program Component Score (factored),,,,,,,31.02
Deductions: Falls:,-2.00,,,,,,-2.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,,Total Total,,Total,Total
"",NOC,,Segment Element,,Program  Component,Deductions
Rank Name,,,,,,
"",Code,,Score Score,,Score (factored),
"",,,=,+,+,-
21 Adrian ALVARADO,MEX,,55.82  25.48,,31.34,1.00
"# Executed Base",GOE,,The Judges Panel,,,Scores
Elements Value,,,(in random order),,,of Panel
1 3F  5.50,-2.57 -2 -3 -3,-3,-3 -3 -2,-2,-3 -3 -3 -2,2.93
2 2A  3.30,-0.80 -1 -1 -1,-2,-1 -1 -1,-2,0 -1 -1 -1,2.50
3 2A  3.30,-0.30 0 -1 -1,-2,0 0 0,-1,0 -1 -1 -1,3.00
4 2S+2T<+SEQ  1.36,-1.00 -2 -3 -3,-3,-3 -3 -3,-3,-3 -3 -3 -3,0.36
5 FSSp2  2.00,-0.17 -1 -1 -1,-1,0 0 0,-2,0 -2 0 -1,1.83
6 A  0.00,0.00 - - -,-,- - -,-,- - - -,0.00
7 CiSt2  2.30,0.00 0 0 0,0,0 0 0,0,0 0 0 0,2.30
8 3S  4.50,-2.29 -2 -3 -3,-2,-2 -2 -2,-3,-3 -2 -3 -2,2.21
9 CoSp1  1.70,-0.56 -2 -2 -2,-2,-1 -2 -1,-3,-2 -2 -2 -2,1.14
10 2F  1.87 x,0.00 0 0 0,0,0 0 0,0,0 0 0 0,1.87
11 2Lz  2.09 x,-0.13 0 -1 0,-1,0 -1 0,-1,0 0 -1 -1,1.96
12 CSSp2  2.00,-0.21 0 -1 -1,-2,0 0 0,-2,0 -1 0 -2,1.79
13 SlSt1  1.80,-0.04 0 0 0,0,0 0 0,-1,0 0 0 -1,1.76
14 CCoSp1  2.00,-0.17 -1 -1 -1,-1,0 0 0,-2,0 -1 -1 -1,1.83
33.72,,,,,,25.48
Program Components Factor,,,,,,
Skating Skills,2.00 2.25 3.25 3.50,3.00,3.50 3.25 3.25,2.50,3.50 3.25 3.25 3.00,3.14
Transition / Linking Footwork,2.00 2.50 3.00 3.25,2.75,3.00 3.00 3.00,3.25,3.25 3.00 3.00 2.50,2.96
Performance / Execution,2.00 2.75 3.00 3.50,2.50,3.50 3.25 3.25,3.25,3.25 3.50 3.00 3.50,3.25
Choreography / Composition,2.00 2.75 3.25 3.50,3.50,3.50 3.50 3.00,3.00,3.50 3.75 3.25 2.75,3.25
Interpretation,2.00 2.50 3.25 3.50,3.00,3.25 3.25 3.00,3.00,3.25 3.25 3.25 2.75,3.07
Judges Total Program Component Score (factored),,,,,,31.34
Deductions: Falls:,-1.00,,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
Printed: 09/02/2007 22:15:29,,,,,,
